,date,value
98,2014-08-06,1.042333019755409
99,2014-08-07,1.0413922859830667
100,2014-08-07,1.0413922859830667
101,2014-08-07,1.0413922859830667
102,2014-08-08,1.0338664158043271
103,2014-08-08,1.0338664158043271
104,2014-08-08,1.0338664158043271
105,2014-08-11,1.050799623706491
106,2014-08-11,1.050799623706491
107,2014-08-11,1.050799623706491
108,2014-08-12,1.0460959548447788
109,2014-08-12,1.0460959548447788
110,2014-08-12,1.0460959548447788
111,2014-08-13,1.0583254938852302
112,2014-08-13,1.0583254938852302
113,2014-08-13,1.0583254938852302
114,2014-08-14,1.0592662276575726
115,2014-08-14,1.0592662276575726
116,2014-08-14,1.0592662276575726
117,2014-08-15,1.0602069614299152
118,2014-08-15,1.0602069614299152
119,2014-08-15,1.0602069614299152
120,2014-08-18,1.0780809031044214
121,2014-08-18,1.0780809031044214
122,2014-08-18,1.0780809031044214
123,2014-08-19,1.0846660395108183
124,2014-08-19,1.0846660395108183
125,2014-08-19,1.0846660395108183
126,2014-08-20,1.0903104421448728
127,2014-08-20,1.0903104421448728
128,2014-08-20,1.0903104421448728
129,2014-08-21,1.0912511759172152
130,2014-08-21,1.0912511759172152
131,2014-08-21,1.0912511759172152
132,2014-08-22,1.1006585136406395
133,2014-08-22,1.1006585136406395
134,2014-08-22,1.1006585136406395
135,2014-08-25,1.1072436500470364
136,2014-08-25,1.1072436500470364
137,2014-08-25,1.1072436500470364
138,2014-08-26,1.106302916274694
139,2014-08-26,1.106302916274694
140,2014-08-26,1.106302916274694
141,2014-08-27,1.106302916274694
142,2014-08-27,1.106302916274694
143,2014-08-27,1.106302916274694
144,2014-08-28,1.1072436500470364
145,2014-08-28,1.1072436500470364
146,2014-08-28,1.1072436500470364
147,2014-08-29,1.1128880526810911
148,2014-08-29,1.1128880526810911
149,2014-08-29,1.1128880526810911
150,2014-09-01,1.114769520225776
151,2014-09-01,1.114769520225776
152,2014-09-01,1.114769520225776
153,2014-09-02,1.1175917215428033
154,2014-09-02,1.1175917215428033
155,2014-09-02,1.1175917215428033
156,2014-09-03,1.1138287864534335
157,2014-09-03,1.1138287864534335
158,2014-09-03,1.1138287864534335
159,2014-09-04,1.130761994355597
160,2014-09-04,1.130761994355597
161,2014-09-04,1.130761994355597
162,2014-09-05,1.1222953904045154
163,2014-09-05,1.1222953904045154
164,2014-09-05,1.1222953904045154
165,2014-09-08,1.1354656632173092
166,2014-09-08,1.1354656632173092
167,2014-09-08,1.1354656632173092
168,2014-09-09,1.1354656632173092
169,2014-09-09,1.1354656632173092
170,2014-09-09,1.1354656632173092
171,2014-09-10,1.130761994355597
172,2014-09-10,1.130761994355597
173,2014-09-10,1.130761994355597
174,2014-09-11,1.1335841956726245
175,2014-09-11,1.1335841956726245
176,2014-09-11,1.1335841956726245
177,2014-09-12,1.130761994355597
178,2014-09-12,1.130761994355597
179,2014-09-12,1.130761994355597
180,2014-09-15,1.1175917215428033
181,2014-09-15,1.1175917215428033
182,2014-09-15,1.1175917215428033
183,2014-09-16,1.1204139228598304
184,2014-09-16,1.1204139228598304
185,2014-09-16,1.1204139228598304
186,2014-09-17,1.1269990592662276
187,2014-09-17,1.1269990592662276
188,2014-09-17,1.1269990592662276
189,2014-09-18,1.139228598306679
190,2014-09-18,1.139228598306679
191,2014-09-18,1.139228598306679
192,2014-09-19,1.147695202257761
193,2014-09-19,1.147695202257761
194,2014-09-19,1.147695202257761
195,2014-09-22,1.1373471307619942
196,2014-09-22,1.1373471307619942
197,2014-09-22,1.1373471307619942
198,2014-09-23,1.1345249294449669
199,2014-09-23,1.1345249294449669
200,2014-09-23,1.1345249294449669
201,2014-09-24,1.145813734713076
202,2014-09-24,1.145813734713076
203,2014-09-24,1.145813734713076
204,2014-09-25,1.1335841956726245
205,2014-09-25,1.1335841956726245
206,2014-09-25,1.1335841956726245
207,2014-09-26,1.1354656632173092
208,2014-09-26,1.1354656632173092
209,2014-09-26,1.1354656632173092
210,2014-09-29,1.1429915333960488
211,2014-09-29,1.1429915333960488
212,2014-09-29,1.1429915333960488
213,2014-09-30,1.1571025399811852
214,2014-09-30,1.1571025399811852
215,2014-09-30,1.1571025399811852
216,2014-10-01,1.141110065851364
217,2014-10-01,1.141110065851364
218,2014-10-01,1.141110065851364
219,2014-10-02,1.1222953904045154
220,2014-10-02,1.1222953904045154
221,2014-10-02,1.1222953904045154
222,2014-10-03,1.1542803386641578
223,2014-10-03,1.1542803386641578
224,2014-10-03,1.1542803386641578
225,2014-10-06,1.1495766698024459
226,2014-10-06,1.1495766698024459
227,2014-10-06,1.1495766698024459
228,2014-10-07,1.1326434619002819
229,2014-10-07,1.1326434619002819
230,2014-10-07,1.1326434619002819
231,2014-10-08,1.1222953904045154
232,2014-10-08,1.1222953904045154
233,2014-10-08,1.1222953904045154
234,2014-10-09,1.1401693320790214
235,2014-10-09,1.1401693320790214
236,2014-10-09,1.1401693320790214
237,2014-10-10,1.1128880526810911
238,2014-10-10,1.1128880526810911
239,2014-10-10,1.1128880526810911
240,2014-10-13,1.0931326434619
241,2014-10-13,1.0931326434619
242,2014-10-13,1.0931326434619
243,2014-10-14,1.0874882408278457
244,2014-10-14,1.0874882408278457
245,2014-10-14,1.0874882408278457
246,2014-10-15,1.0545625587958607
247,2014-10-15,1.0545625587958607
248,2014-10-15,1.0545625587958607
249,2014-10-16,1.0564440263405455
250,2014-10-16,1.0564440263405455
251,2014-10-16,1.0564440263405455
252,2014-10-17,1.0799623706491062
253,2014-10-17,1.0799623706491062
254,2014-10-17,1.0799623706491062
255,2014-10-20,1.0771401693320788
256,2014-10-20,1.0771401693320788
257,2014-10-20,1.0771401693320788
258,2014-10-21,1.1119473189087488
259,2014-10-21,1.1119473189087488
260,2014-10-21,1.1119473189087488
261,2014-10-22,1.1298212605832547
262,2014-10-22,1.1298212605832547
263,2014-10-22,1.1298212605832547
264,2014-10-23,1.1401693320790214
265,2014-10-23,1.1401693320790214
266,2014-10-23,1.1401693320790214
267,2014-10-24,1.1401693320790214
268,2014-10-24,1.1401693320790214
269,2014-10-24,1.1401693320790214
270,2014-10-27,1.1401693320790214
271,2014-10-27,1.1401693320790214
272,2014-10-27,1.1401693320790214
273,2014-10-28,1.1486359360301033
274,2014-10-28,1.1486359360301033
275,2014-10-28,1.1486359360301033
276,2014-10-29,1.1505174035747883
277,2014-10-29,1.1505174035747883
278,2014-10-29,1.1505174035747883
279,2014-10-30,1.1627469426152397
280,2014-10-30,1.1627469426152397
281,2014-10-30,1.1627469426152397
282,2014-10-31,1.1890874882408278
283,2014-10-31,1.1890874882408278
284,2014-10-31,1.1890874882408278
285,2014-11-03,1.198494825964252
286,2014-11-03,1.198494825964252
287,2014-11-03,1.198494825964252
288,2014-11-04,1.1825023518344306
289,2014-11-04,1.1825023518344306
290,2014-11-04,1.1825023518344306
291,2014-11-05,1.194731890874882
292,2014-11-05,1.194731890874882
293,2014-11-05,1.194731890874882
294,2014-11-06,1.2022577610536216
295,2014-11-06,1.2022577610536216
296,2014-11-06,1.2022577610536216
297,2014-11-07,1.2022577610536216
298,2014-11-07,1.2022577610536216
299,2014-11-07,1.2022577610536216
300,2014-11-10,1.2069614299153337
301,2014-11-10,1.2069614299153337
302,2014-11-10,1.2069614299153337
303,2014-11-11,1.2060206961429913
304,2014-11-11,1.2060206961429913
305,2014-11-11,1.2060206961429913
306,2014-11-12,1.2060206961429913
307,2014-11-12,1.2060206961429913
308,2014-11-12,1.2060206961429913
309,2014-11-13,1.2116650987770459
310,2014-11-13,1.2116650987770459
311,2014-11-13,1.2116650987770459
312,2014-11-14,1.2135465663217309
313,2014-11-14,1.2135465663217309
314,2014-11-14,1.2135465663217309
315,2014-11-17,1.2107243650047035
316,2014-11-17,1.2107243650047035
317,2014-11-17,1.2107243650047035
318,2014-11-18,1.2126058325493885
319,2014-11-18,1.2126058325493885
320,2014-11-18,1.2126058325493885
321,2014-11-19,1.2069614299153337
322,2014-11-19,1.2069614299153337
323,2014-11-19,1.2069614299153337
324,2014-11-20,1.2173095014111004
325,2014-11-20,1.2173095014111004
326,2014-11-20,1.2173095014111004
327,2014-11-21,1.2333019755409216
328,2014-11-21,1.2333019755409216
329,2014-11-21,1.2333019755409216
330,2014-11-24,1.2323612417685792
331,2014-11-24,1.2323612417685792
332,2014-11-24,1.2323612417685792
333,2014-11-25,1.2351834430856066
334,2014-11-25,1.2351834430856066
335,2014-11-25,1.2351834430856066
336,2014-11-26,1.236124176857949
337,2014-11-26,1.236124176857949
338,2014-11-26,1.236124176857949
339,2014-11-27,1.2445907808090308
340,2014-11-27,1.2445907808090308
341,2014-11-27,1.2445907808090308
342,2014-11-28,1.2539981185324551
343,2014-11-28,1.2539981185324551
344,2014-11-28,1.2539981185324551
345,2014-12-01,1.2342427093132642
346,2014-12-01,1.2342427093132642
347,2014-12-01,1.2342427093132642
348,2014-12-02,1.2445907808090308
349,2014-12-02,1.2445907808090308
350,2014-12-02,1.2445907808090308
351,2014-12-03,1.2539981185324551
352,2014-12-03,1.2539981185324551
353,2014-12-03,1.2539981185324551
354,2014-12-04,1.240827845719661
355,2014-12-04,1.240827845719661
356,2014-12-04,1.240827845719661
357,2014-12-05,1.2587017873941673
358,2014-12-05,1.2587017873941673
359,2014-12-05,1.2587017873941673
360,2014-12-08,1.2577610536218247
361,2014-12-08,1.2577610536218247
362,2014-12-08,1.2577610536218247
363,2014-12-09,1.229539040451552
364,2014-12-09,1.229539040451552
365,2014-12-09,1.229539040451552
366,2014-12-10,1.2333019755409216
367,2014-12-10,1.2333019755409216
368,2014-12-10,1.2333019755409216
369,2014-12-11,1.2417685794920035
370,2014-12-11,1.2417685794920035
371,2014-12-11,1.2417685794920035
372,2014-12-12,1.216368767638758
373,2014-12-12,1.216368767638758
374,2014-12-12,1.216368767638758
375,2014-12-15,1.2003762935089368
376,2014-12-15,1.2003762935089368
377,2014-12-15,1.2003762935089368
378,2014-12-16,1.2041392285983066
379,2014-12-16,1.2041392285983066
380,2014-12-16,1.2041392285983066
381,2014-12-17,1.1890874882408278
382,2014-12-17,1.1890874882408278
383,2014-12-17,1.1890874882408278
384,2014-12-18,1.2351834430856066
385,2014-12-18,1.2351834430856066
386,2014-12-18,1.2351834430856066
387,2014-12-19,1.2568203198494823
388,2014-12-19,1.2568203198494823
389,2014-12-19,1.2568203198494823
390,2014-12-22,1.2577610536218247
391,2014-12-22,1.2577610536218247
392,2014-12-22,1.2577610536218247
393,2014-12-23,1.2634054562558794
394,2014-12-23,1.2634054562558794
395,2014-12-23,1.2634054562558794
396,2014-12-24,1.2596425211665097
397,2014-12-24,1.2596425211665097
398,2014-12-24,1.2596425211665097
399,2014-12-29,1.2728127939793037
400,2014-12-29,1.2728127939793037
401,2014-12-29,1.2728127939793037
402,2014-12-30,1.2643461900282218
403,2014-12-30,1.2643461900282218
404,2014-12-30,1.2643461900282218
405,2014-12-31,1.2681091251175916
406,2014-12-31,1.2681091251175916
407,2014-12-31,1.2681091251175916
408,2015-01-02,1.2587017873941673
409,2015-01-02,1.2587017873941673
410,2015-01-02,1.2587017873941673
411,2015-01-05,1.25587958607714
412,2015-01-05,1.25587958607714
413,2015-01-05,1.25587958607714
414,2015-01-06,1.2417685794920035
415,2015-01-06,1.2417685794920035
416,2015-01-06,1.2417685794920035
417,2015-01-07,1.2596425211665097
418,2015-01-07,1.2596425211665097
419,2015-01-07,1.2596425211665097
420,2015-01-08,1.2878645343367825
421,2015-01-08,1.2878645343367825
422,2015-01-08,1.2878645343367825
423,2015-01-09,1.2775164628410158
424,2015-01-09,1.2775164628410158
425,2015-01-09,1.2775164628410158
426,2015-01-12,1.2699905926622763
427,2015-01-12,1.2699905926622763
428,2015-01-12,1.2699905926622763
429,2015-01-13,1.2925682031984946
430,2015-01-13,1.2925682031984946
431,2015-01-13,1.2925682031984946
432,2015-01-14,1.2568203198494823
433,2015-01-14,1.2568203198494823
434,2015-01-14,1.2568203198494823
435,2015-01-15,1.2765757290686734
436,2015-01-15,1.2765757290686734
437,2015-01-15,1.2765757290686734
438,2015-01-16,1.2793979303857006
439,2015-01-16,1.2793979303857006
440,2015-01-16,1.2793979303857006
441,2015-01-19,1.2793979303857006
442,2015-01-19,1.2793979303857006
443,2015-01-19,1.2793979303857006
444,2015-01-20,1.2841015992474127
445,2015-01-20,1.2841015992474127
446,2015-01-20,1.2841015992474127
447,2015-01-21,1.2897460018814675
448,2015-01-21,1.2897460018814675
449,2015-01-21,1.2897460018814675
450,2015-01-22,1.3301975540921918
451,2015-01-22,1.3301975540921918
452,2015-01-22,1.3301975540921918
453,2015-01-23,1.3621825023518344
454,2015-01-23,1.3621825023518344
455,2015-01-23,1.3621825023518344
456,2015-01-26,1.357478833490122
457,2015-01-26,1.357478833490122
458,2015-01-26,1.357478833490122
459,2015-01-27,1.3198494825964249
460,2015-01-27,1.3198494825964249
461,2015-01-27,1.3198494825964249
462,2015-01-28,1.3273753527751644
463,2015-01-28,1.3273753527751644
464,2015-01-28,1.3273753527751644
465,2015-01-29,1.3095014111006582
466,2015-01-29,1.3095014111006582
467,2015-01-29,1.3095014111006582
468,2015-01-30,1.3283160865475068
469,2015-01-30,1.3283160865475068
470,2015-01-30,1.3283160865475068
471,2015-02-02,1.31796801505174
472,2015-02-02,1.31796801505174
473,2015-02-02,1.31796801505174
474,2015-02-03,1.3085606773283158
475,2015-02-03,1.3085606773283158
476,2015-02-03,1.3085606773283158
477,2015-02-04,1.3311382878645341
478,2015-02-04,1.3311382878645341
479,2015-02-04,1.3311382878645341
480,2015-02-05,1.3349012229539037
481,2015-02-05,1.3349012229539037
482,2015-02-05,1.3349012229539037
483,2015-02-06,1.3518344308560672
484,2015-02-06,1.3518344308560672
485,2015-02-06,1.3518344308560672
486,2015-02-09,1.3396048918156158
487,2015-02-09,1.3396048918156158
488,2015-02-09,1.3396048918156158
489,2015-02-10,1.34901222953904
490,2015-02-10,1.34901222953904
491,2015-02-10,1.34901222953904
492,2015-02-11,1.3650047036688613
493,2015-02-11,1.3650047036688613
494,2015-02-11,1.3650047036688613
495,2015-02-12,1.3650047036688613
496,2015-02-12,1.3650047036688613
497,2015-02-12,1.3650047036688613
498,2015-02-13,1.3725305738476008
499,2015-02-13,1.3725305738476008
500,2015-02-13,1.3725305738476008
501,2015-02-16,1.3828786453433672
502,2015-02-16,1.3828786453433672
503,2015-02-16,1.3828786453433672
504,2015-02-17,1.3819379115710249
505,2015-02-17,1.3819379115710249
506,2015-02-17,1.3819379115710249
507,2015-02-18,1.3866415804327372
508,2015-02-18,1.3866415804327372
509,2015-02-18,1.3866415804327372
510,2015-02-19,1.3922859830667917
511,2015-02-19,1.3922859830667917
512,2015-02-19,1.3922859830667917
513,2015-02-20,1.3969896519285037
514,2015-02-20,1.3969896519285037
515,2015-02-20,1.3969896519285037
516,2015-02-23,1.4073377234242705
517,2015-02-23,1.4073377234242705
518,2015-02-23,1.4073377234242705
519,2015-02-24,1.4120413922859827
520,2015-02-24,1.4120413922859827
521,2015-02-24,1.4120413922859827
522,2015-02-25,1.406396989651928
523,2015-02-25,1.406396989651928
524,2015-02-25,1.406396989651928
525,2015-02-26,1.4270931326434615
526,2015-02-26,1.4270931326434615
527,2015-02-26,1.4270931326434615
528,2015-02-27,1.4280338664158039
529,2015-02-27,1.4280338664158039
530,2015-02-27,1.4280338664158039
531,2015-03-02,1.4346190028222008
532,2015-03-02,1.4346190028222008
533,2015-03-02,1.4346190028222008
534,2015-03-03,1.426152398871119
535,2015-03-03,1.426152398871119
536,2015-03-03,1.426152398871119
537,2015-03-04,1.4430856067732827
538,2015-03-04,1.4430856067732827
539,2015-03-04,1.4430856067732827
540,2015-03-05,1.4515522107243646
541,2015-03-05,1.4515522107243646
542,2015-03-05,1.4515522107243646
543,2015-03-06,1.4609595484477889
544,2015-03-06,1.4609595484477889
545,2015-03-06,1.4609595484477889
546,2015-03-09,1.4562558795860767
547,2015-03-09,1.4562558795860767
548,2015-03-09,1.4562558795860767
549,2015-03-10,1.4553151458137343
550,2015-03-10,1.4553151458137343
551,2015-03-10,1.4553151458137343
552,2015-03-11,1.4713076199435555
553,2015-03-11,1.4713076199435555
554,2015-03-11,1.4713076199435555
555,2015-03-12,1.4666039510818434
556,2015-03-12,1.4666039510818434
557,2015-03-12,1.4666039510818434
558,2015-03-13,1.4694261523988705
559,2015-03-13,1.4694261523988705
560,2015-03-13,1.4694261523988705
561,2015-03-16,1.4760112888052677
562,2015-03-16,1.4760112888052677
563,2015-03-16,1.4760112888052677
564,2015-03-17,1.4797742238946374
565,2015-03-17,1.4797742238946374
566,2015-03-17,1.4797742238946374
567,2015-03-18,1.4731890874882403
568,2015-03-18,1.4731890874882403
569,2015-03-18,1.4731890874882403
570,2015-03-19,1.4957666980244586
571,2015-03-19,1.4957666980244586
572,2015-03-19,1.4957666980244586
573,2015-03-20,1.4825964252116646
574,2015-03-20,1.4825964252116646
575,2015-03-20,1.4825964252116646
576,2015-03-23,1.4637817497648162
577,2015-03-23,1.4637817497648162
578,2015-03-23,1.4637817497648162
579,2015-03-24,1.465663217309501
580,2015-03-24,1.465663217309501
581,2015-03-24,1.465663217309501
582,2015-03-25,1.4252116650987767
583,2015-03-25,1.4252116650987767
584,2015-03-25,1.4252116650987767
585,2015-03-26,1.4214487300094067
586,2015-03-26,1.4214487300094067
587,2015-03-26,1.4214487300094067
588,2015-03-27,1.4223894637817494
589,2015-03-27,1.4223894637817494
590,2015-03-27,1.4223894637817494
591,2015-03-30,1.4506114769520222
592,2015-03-30,1.4506114769520222
593,2015-03-30,1.4506114769520222
594,2015-03-31,1.4600188146754463
595,2015-03-31,1.4600188146754463
596,2015-03-31,1.4600188146754463
597,2015-04-01,1.4346190028222008
598,2015-04-01,1.4346190028222008
599,2015-04-01,1.4346190028222008
600,2015-04-02,1.4280338664158039
601,2015-04-02,1.4280338664158039
602,2015-04-02,1.4280338664158039
603,2015-04-07,1.4477892756349948
604,2015-04-07,1.4477892756349948
605,2015-04-07,1.4477892756349948
606,2015-04-08,1.4534336782690493
607,2015-04-08,1.4534336782690493
608,2015-04-08,1.4534336782690493
609,2015-04-09,1.4619002822201312
610,2015-04-09,1.4619002822201312
611,2015-04-09,1.4619002822201312
612,2015-04-10,1.4957666980244586
613,2015-04-10,1.4957666980244586
614,2015-04-10,1.4957666980244586
615,2015-04-13,1.5089369708372524
616,2015-04-13,1.5089369708372524
617,2015-04-13,1.5089369708372524
618,2015-04-14,1.478833490122295
619,2015-04-14,1.478833490122295
620,2015-04-14,1.478833490122295
621,2015-04-15,1.4929444967074312
622,2015-04-15,1.4929444967074312
623,2015-04-15,1.4929444967074312
624,2015-04-16,1.4778927563499527
625,2015-04-16,1.4778927563499527
626,2015-04-16,1.4778927563499527
627,2015-04-17,1.4515522107243646
628,2015-04-17,1.4515522107243646
629,2015-04-17,1.4515522107243646
630,2015-04-20,1.4750705550329253
631,2015-04-20,1.4750705550329253
632,2015-04-20,1.4750705550329253
633,2015-04-21,1.4825964252116646
634,2015-04-21,1.4825964252116646
635,2015-04-21,1.4825964252116646
636,2015-04-22,1.4882408278457193
637,2015-04-22,1.4882408278457193
638,2015-04-22,1.4882408278457193
639,2015-04-23,1.4797742238946374
640,2015-04-23,1.4797742238946374
641,2015-04-23,1.4797742238946374
642,2015-04-24,1.4995296331138284
643,2015-04-24,1.4995296331138284
644,2015-04-24,1.4995296331138284
645,2015-04-27,1.5004703668861707
646,2015-04-27,1.5004703668861707
647,2015-04-27,1.5004703668861707
648,2015-04-28,1.4807149576669798
649,2015-04-28,1.4807149576669798
650,2015-04-28,1.4807149576669798
651,2015-04-29,1.4553151458137343
652,2015-04-29,1.4553151458137343
653,2015-04-29,1.4553151458137343
654,2015-04-30,1.4317968015051736
655,2015-04-30,1.4317968015051736
656,2015-04-30,1.4317968015051736
657,2015-05-04,1.4477892756349948
658,2015-05-04,1.4477892756349948
659,2015-05-04,1.4477892756349948
660,2015-05-05,1.4176857949200372
661,2015-05-05,1.4176857949200372
662,2015-05-05,1.4176857949200372
663,2015-05-06,1.3932267168391341
664,2015-05-06,1.3932267168391341
665,2015-05-06,1.3932267168391341
666,2015-05-07,1.4035747883349008
667,2015-05-07,1.4035747883349008
668,2015-05-07,1.4035747883349008
669,2015-05-08,1.4280338664158039
670,2015-05-08,1.4280338664158039
671,2015-05-08,1.4280338664158039
672,2015-05-11,1.4355597365945434
673,2015-05-11,1.4355597365945434
674,2015-05-11,1.4355597365945434
675,2015-05-12,1.4158043273753524
676,2015-05-12,1.4158043273753524
677,2015-05-12,1.4158043273753524
678,2015-05-13,1.4026340545625584
679,2015-05-13,1.4026340545625584
680,2015-05-13,1.4026340545625584
681,2015-05-14,1.4167450611476948
682,2015-05-14,1.4167450611476948
683,2015-05-14,1.4167450611476948
684,2015-05-15,1.4111006585136403
685,2015-05-15,1.4111006585136403
686,2015-05-15,1.4111006585136403
687,2015-05-18,1.4270931326434615
688,2015-05-18,1.4270931326434615
689,2015-05-18,1.4270931326434615
690,2015-05-19,1.4562558795860767
691,2015-05-19,1.4562558795860767
692,2015-05-19,1.4562558795860767
693,2015-05-20,1.4619002822201312
694,2015-05-20,1.4619002822201312
695,2015-05-20,1.4619002822201312
696,2015-05-21,1.4647224835371586
697,2015-05-21,1.4647224835371586
698,2015-05-21,1.4647224835371586
699,2015-05-22,1.47695202257761
700,2015-05-22,1.47695202257761
701,2015-05-22,1.47695202257761
702,2015-05-26,1.478833490122295
703,2015-05-26,1.478833490122295
704,2015-05-26,1.478833490122295
705,2015-05-27,1.4929444967074312
706,2015-05-27,1.4929444967074312
707,2015-05-27,1.4929444967074312
708,2015-05-28,1.4957666980244586
709,2015-05-28,1.4957666980244586
710,2015-05-28,1.4957666980244586
711,2015-05-29,1.4778927563499527
712,2015-05-29,1.4778927563499527
713,2015-05-29,1.4778927563499527
714,2015-06-01,1.487300094073377
715,2015-06-01,1.487300094073377
716,2015-06-01,1.487300094073377
717,2015-06-02,1.4694261523988705
718,2015-06-02,1.4694261523988705
719,2015-06-02,1.4694261523988705
720,2015-06-03,1.4468485418626524
721,2015-06-03,1.4468485418626524
722,2015-06-03,1.4468485418626524
723,2015-06-04,1.4365004703668858
724,2015-06-04,1.4365004703668858
725,2015-06-04,1.4365004703668858
726,2015-06-05,1.4496707431796798
727,2015-06-05,1.4496707431796798
728,2015-06-05,1.4496707431796798
729,2015-06-08,1.4280338664158039
730,2015-06-08,1.4280338664158039
731,2015-06-08,1.4280338664158039
732,2015-06-09,1.4120413922859827
733,2015-06-09,1.4120413922859827
734,2015-06-09,1.4120413922859827
735,2015-06-10,1.426152398871119
736,2015-06-10,1.426152398871119
737,2015-06-10,1.426152398871119
738,2015-06-11,1.4374412041392282
739,2015-06-11,1.4374412041392282
740,2015-06-11,1.4374412041392282
741,2015-06-12,1.4233301975540917
742,2015-06-12,1.4233301975540917
743,2015-06-12,1.4233301975540917
744,2015-06-15,1.412982126058325
745,2015-06-15,1.412982126058325
746,2015-06-15,1.412982126058325
747,2015-06-16,1.4223894637817494
748,2015-06-16,1.4223894637817494
749,2015-06-16,1.4223894637817494
750,2015-06-17,1.4270931326434615
751,2015-06-17,1.4270931326434615
752,2015-06-17,1.4270931326434615
753,2015-06-18,1.4289746001881463
754,2015-06-18,1.4289746001881463
755,2015-06-18,1.4289746001881463
756,2015-06-19,1.4374412041392282
757,2015-06-19,1.4374412041392282
758,2015-06-19,1.4374412041392282
759,2015-06-22,1.4393226716839131
760,2015-06-22,1.4393226716839131
761,2015-06-22,1.4393226716839131
762,2015-06-23,1.4590780809031039
763,2015-06-23,1.4590780809031039
764,2015-06-23,1.4590780809031039
765,2015-06-24,1.4637817497648162
766,2015-06-24,1.4637817497648162
767,2015-06-24,1.4637817497648162
768,2015-06-25,1.4590780809031039
769,2015-06-25,1.4590780809031039
770,2015-06-25,1.4590780809031039
771,2015-06-26,1.4515522107243646
772,2015-06-26,1.4515522107243646
773,2015-06-26,1.4515522107243646
774,2015-06-29,1.4223894637817494
775,2015-06-29,1.4223894637817494
776,2015-06-29,1.4223894637817494
777,2015-06-30,1.4176857949200372
778,2015-06-30,1.4176857949200372
779,2015-06-30,1.4176857949200372
780,2015-07-01,1.4383819379115705
781,2015-07-01,1.4383819379115705
782,2015-07-01,1.4383819379115705
783,2015-07-02,1.4346190028222008
