,date,open,close,high,low,volumme,Unnamed: 0
0,2019-03-20 00:00:00,100666.04,100666.04,100666.04,100666.04,0,
1,2019-03-21 00:00:00,100589.43,100589.43,100589.43,100589.43,0,
2,2019-03-22 00:00:00,99909.07,99909.07,99909.07,99909.07,0,
3,2019-03-25 00:00:00,100216.16,100216.16,100216.16,100216.16,0,
4,2019-03-26 00:00:00,100045.51,100045.51,100045.51,100045.51,0,
5,2019-03-27 00:00:00,100016.48,100016.48,100016.48,100016.48,0,
6,2019-03-28 00:00:00,99903.83,99903.83,99903.83,99903.83,0,
7,2019-03-29 00:00:00,100095.09,100095.09,100095.09,100095.09,0,
8,2019-04-01 00:00:00,100447.64,100447.64,100447.64,100447.64,0,
9,2019-04-02 00:00:00,100672.32,100672.32,100672.32,100672.32,0,
10,2019-04-03 00:00:00,100849.84,100849.84,100849.84,100849.84,0,
11,2019-04-04 00:00:00,100739.09,100739.09,100739.09,100739.09,0,
12,2019-04-05 00:00:00,100888.32,100888.32,100888.32,100888.32,0,
13,2019-04-08 00:00:00,101603.13,101603.13,101603.13,101603.13,0,
14,2019-04-11 00:00:00,102427.37,102427.37,102427.37,102427.37,0,
15,2019-04-12 00:00:00,102923.84,102923.84,102923.84,102923.84,0,
16,2019-04-15 00:00:00,103479.14,103479.14,103479.14,103479.14,0,
17,2019-04-16 00:00:00,103972.73,103972.73,103972.73,103972.73,0,
18,2019-04-17 00:00:00,103778.84,103778.84,103778.84,103778.84,0,
19,2019-04-18 00:00:00,104412.11,104412.11,104412.11,104412.11,0,
20,2019-04-23 00:00:00,104314.96,104314.96,104314.96,104314.96,0,
21,2019-04-24 00:00:00,104644.24,104644.24,104644.24,104644.24,0,
22,2019-04-25 00:00:00,104557.0,104557.0,104557.0,104557.0,0,
23,2019-04-26 00:00:00,104362.47,104362.47,104362.47,104362.47,0,
24,2019-04-29 00:00:00,104394.08,104394.08,104394.08,104394.08,0,
25,2019-04-30 00:00:00,104626.24,104626.24,104626.24,104626.24,0,
26,2019-05-02 00:00:00,104302.6,104302.6,104302.6,104302.6,0,
27,2019-05-03 00:00:00,104426.48,104426.48,104426.48,104426.48,0,
28,2019-05-06 00:00:00,104369.46,104369.46,104369.46,104369.46,0,
29,2019-05-07 00:00:00,104014.08,104014.08,104014.08,104014.08,0,
30,2019-05-09 00:00:00,103776.57,103776.57,103776.57,103776.57,0,
31,2019-05-10 00:00:00,103993.47,103993.47,103993.47,103993.47,0,
32,2019-05-13 00:00:00,103032.16,103032.16,103032.16,103032.16,0,
33,2019-05-14 00:00:00,103447.95,103447.95,103447.95,103447.95,0,
34,2019-05-15 00:00:00,103518.59,103518.59,103518.59,103518.59,0,
35,2019-05-16 00:00:00,103936.5,103936.5,103936.5,103936.5,0,
36,2019-05-17 00:00:00,104335.84,104335.84,104335.84,104335.84,0,
37,2019-05-20 00:00:00,104027.71,104027.71,104027.71,104027.71,0,
38,2019-05-21 00:00:00,103773.16,103773.16,103773.16,103773.16,0,
39,2019-05-22 00:00:00,104322.51,104322.51,104322.51,104322.51,0,
40,2019-05-23 00:00:00,103595.44,103595.44,103595.44,103595.44,0,
41,2019-05-24 00:00:00,103971.86,103971.86,103971.86,103971.86,0,
42,2019-05-27 00:00:00,104379.57,104379.57,104379.57,104379.57,0,
43,2019-05-28 00:00:00,104839.79,104839.79,104839.79,104839.79,0,
44,2019-05-29 00:00:00,104417.21,104417.21,104417.21,104417.21,0,
45,2019-05-31 00:00:00,104627.06,104627.06,104627.06,104627.06,0,
46,2019-06-03 00:00:00,104688.28,104688.28,104688.28,104688.28,0,
47,2019-06-04 00:00:00,105105.04,105105.04,105105.04,105105.04,0,
48,2019-06-05 00:00:00,105502.89,105502.89,105502.89,105502.89,0,
49,2019-06-06 00:00:00,105780.16,105780.16,105780.16,105780.16,0,
50,2019-06-07 00:00:00,106161.74,106161.74,106161.74,106161.74,0,
51,2019-06-11 00:00:00,106585.75,106585.75,106585.75,106585.75,0,
52,2019-06-12 00:00:00,106750.05,106750.05,106750.05,106750.05,0,
53,2019-06-13 00:00:00,106767.2,106767.2,106767.2,106767.2,0,
54,2019-06-14 00:00:00,106357.74,106357.74,106357.74,106357.74,0,
55,2019-06-17 00:00:00,106808.99,106808.99,106808.99,106808.99,0,
56,2019-06-18 00:00:00,106708.23,106708.23,106708.23,106708.23,0,
57,2019-06-19 00:00:00,107062.04,107062.04,107062.04,107062.04,0,
58,2019-06-20 00:00:00,107155.08,107155.08,107155.08,107155.08,0,
59,2019-06-21 00:00:00,107114.64,107114.64,107114.64,107114.64,0,
60,2019-06-24 00:00:00,107277.28,107277.28,107277.28,107277.28,0,
61,2019-06-25 00:00:00,107359.22,107359.22,107359.22,107359.22,0,
62,2019-06-26 00:00:00,107608.31,107608.31,107608.31,107608.31,0,
63,2019-06-27 00:00:00,107794.12,107794.12,107794.12,107794.12,0,
64,2019-06-28 00:00:00,108087.57,108087.57,108087.57,108087.57,0,
65,2019-07-02 00:00:00,108301.44,108301.44,108301.44,108301.44,0,
66,2019-07-03 00:00:00,108344.91,108344.91,108344.91,108344.91,0,
67,2019-07-05 00:00:00,108654.99,108654.99,108654.99,108654.99,0,
68,2019-07-08 00:00:00,108841.99,108841.99,108841.99,108841.99,0,
69,2019-07-09 00:00:00,108636.78,108636.78,108636.78,108636.78,0,
70,2019-07-10 00:00:00,108568.92,108568.92,108568.92,108568.92,0,
71,2019-07-11 00:00:00,108291.13,108291.13,108291.13,108291.13,0,
72,2019-07-12 00:00:00,108103.74,108103.74,108103.74,108103.74,0,
73,2019-07-15 00:00:00,108647.61,108647.61,108647.61,108647.61,0,
74,2019-07-16 00:00:00,108947.91,108947.91,108947.91,108947.91,0,
75,2019-07-17 00:00:00,109271.85,109271.85,109271.85,109271.85,0,
76,2019-07-18 00:00:00,108591.97,108591.97,108591.97,108591.97,0,
77,2019-07-19 00:00:00,108640.94,108640.94,108640.94,108640.94,0,
78,2019-07-22 00:00:00,108655.38,108655.38,108655.38,108655.38,0,
79,2019-07-23 00:00:00,108841.55,108841.55,108841.55,108841.55,0,
80,2019-07-24 00:00:00,109232.4,109232.4,109232.4,109232.4,0,
81,2019-07-25 00:00:00,108961.66,108961.66,108961.66,108961.66,0,
82,2019-07-26 00:00:00,109079.3,109079.3,109079.3,109079.3,0,
83,2019-07-29 00:00:00,109413.22,109413.22,109413.22,109413.22,0,
84,2019-07-30 00:00:00,109236.73,109236.73,109236.73,109236.73,0,
85,2019-07-31 00:00:00,109030.12,109030.12,109030.12,109030.12,0,
86,2019-08-01 00:00:00,108971.75,108971.75,108971.75,108971.75,0,
87,2019-08-02 00:00:00,108281.47,108281.47,108281.47,108281.47,0,
88,2019-08-05 00:00:00,108047.7,108047.7,108047.7,108047.7,0,
89,2019-08-06 00:00:00,107735.68,107735.68,107735.68,107735.68,0,
90,2019-08-07 00:00:00,108281.74,108281.74,108281.74,108281.74,0,
91,2019-08-08 00:00:00,108207.68,108207.68,108207.68,108207.68,0,
92,2019-08-09 00:00:00,107995.67,107995.67,107995.67,107995.67,0,
93,2019-08-12 00:00:00,108109.62,108109.62,108109.62,108109.62,0,
94,2019-08-13 00:00:00,107941.95,107941.95,107941.95,107941.95,0,
95,2019-08-14 00:00:00,107388.1,107388.1,107388.1,107388.1,0,
96,2019-08-16 00:00:00,107025.26,107025.26,107025.26,107025.26,0,
97,2019-08-19 00:00:00,107479.58,107479.58,107479.58,107479.58,0,
98,2019-08-20 00:00:00,107514.65,107514.65,107514.65,107514.65,0,
99,2019-08-21 00:00:00,107592.34,107592.34,107592.34,107592.34,0,
100,2019-08-22 00:00:00,107554.68,107554.68,107554.68,107554.68,0,
101,2019-08-23 00:00:00,108137.09,108137.09,108137.09,108137.09,0,
102,2019-08-26 00:00:00,107752.37,107752.37,107752.37,107752.37,0,
103,2019-08-27 00:00:00,107987.16,107987.16,107987.16,107987.16,0,
104,2019-08-28 00:00:00,107946.27,107946.27,107946.27,107946.27,0,
105,2019-08-29 00:00:00,107733.6,107733.6,107733.6,107733.6,0,
106,2019-08-30 00:00:00,108402.22,108402.22,108402.22,108402.22,0,
107,2019-09-02 00:00:00,108369.75,108369.75,108369.75,108369.75,0,
108,2019-09-03 00:00:00,108366.7,108366.7,108366.7,108366.7,0,
109,2019-09-04 00:00:00,108732.71,108732.71,108732.71,108732.71,0,
110,2019-09-05 00:00:00,108987.83,108987.83,108987.83,108987.83,0,
111,2019-09-06 00:00:00,108823.47,108823.47,108823.47,108823.47,0,
112,2019-09-09 00:00:00,108288.29,108288.29,108288.29,108288.29,0,
113,2019-09-10 00:00:00,108580.32,108580.32,108580.32,108580.32,0,
114,2019-09-11 00:00:00,108348.15,108348.15,108348.15,108348.15,0,
115,2019-09-12 00:00:00,108344.89,108344.89,108344.89,108344.89,0,
116,2019-09-13 00:00:00,109213.66,109213.66,109213.66,109213.66,0,
117,2019-09-16 00:00:00,109073.69,109073.69,109073.69,109073.69,0,
118,2019-09-17 00:00:00,109104.5,109104.5,109104.5,109104.5,0,
119,2019-09-18 00:00:00,109140.66,109140.66,109140.66,109140.66,0,
120,2019-09-19 00:00:00,109527.58,109527.58,109527.58,109527.58,0,
121,2019-09-20 00:00:00,109689.47,109689.47,109689.47,109689.47,0,
122,2019-09-23 00:00:00,109371.41,109371.41,109371.41,109371.41,0,
123,2019-09-24 00:00:00,109433.33,109433.33,109433.33,109433.33,0,
124,2019-09-25 00:00:00,109253.4,109253.4,109253.4,109253.4,0,
125,2019-09-26 00:00:00,109379.05,109379.05,109379.05,109379.05,0,
126,2019-09-27 00:00:00,109379.23,109379.23,109379.23,109379.23,0,
127,2019-09-30 00:00:00,109284.94,109284.94,109284.94,109284.94,0,
128,2019-10-01 00:00:00,109922.33,109922.33,109922.33,109922.33,0,
129,2019-10-02 00:00:00,109267.88,109267.88,109267.88,109267.88,0,
130,2019-10-03 00:00:00,108977.53,108977.53,108977.53,108977.53,0,
131,2019-10-04 00:00:00,109282.7,109282.7,109282.7,109282.7,0,
132,2019-10-07 00:00:00,109555.43,109555.43,109555.43,109555.43,0,
133,2019-10-08 00:00:00,109405.04,109405.04,109405.04,109405.04,0,
134,2019-10-09 00:00:00,109564.59,109564.59,109564.59,109564.59,0,
135,2019-10-10 00:00:00,109708.42,109708.42,109708.42,109708.42,0,
136,2019-10-11 00:00:00,109682.32,109682.32,109682.32,109682.32,0,
137,2019-10-14 00:00:00,109462.76,109462.76,109462.76,109462.76,0,
138,2019-10-15 00:00:00,110126.21,110126.21,110126.21,110126.21,0,
139,2019-10-16 00:00:00,110830.2,110830.2,110830.2,110830.2,0,
140,2019-10-17 00:00:00,110813.71,110813.71,110813.71,110813.71,0,
141,2019-10-18 00:00:00,110643.19,110643.19,110643.19,110643.19,0,
142,2019-10-21 00:00:00,111010.66,111010.66,111010.66,111010.66,0,
143,2019-10-22 00:00:00,111054.62,111054.62,111054.62,111054.62,0,
144,2019-10-23 00:00:00,110739.3,110739.3,110739.3,110739.3,0,
145,2019-10-24 00:00:00,110861.11,110861.11,110861.11,110861.11,0,
146,2019-10-25 00:00:00,111315.28,111315.28,111315.28,111315.28,0,
147,2019-10-28 00:00:00,111214.18,111214.18,111214.18,111214.18,0,
148,2019-10-29 00:00:00,111172.59,111172.59,111172.59,111172.59,0,
149,2019-10-30 00:00:00,111543.68,111543.68,111543.68,111543.68,0,
150,2019-10-31 00:00:00,111750.58,111750.58,111750.58,111750.58,0,
151,2019-11-04 00:00:00,112121.0,112121.0,112121.0,112121.0,0,
152,2019-11-05 00:00:00,112537.81,112537.81,112537.81,112537.81,0,
153,2019-11-06 00:00:00,112804.36,112804.36,112804.36,112804.36,0,
154,2019-11-07 00:00:00,112841.79,112841.79,112841.79,112841.79,0,
155,2019-11-08 00:00:00,112912.83,112912.83,112912.83,112912.83,0,
156,2019-11-12 00:00:00,113549.91,113549.91,113549.91,113549.91,0,
157,2019-11-13 00:00:00,113451.4,113451.4,113451.4,113451.4,0,
158,2019-11-14 00:00:00,113357.98,113357.98,113357.98,113357.98,0,
159,2019-11-15 00:00:00,113615.75,113615.75,113615.75,113615.75,0,
160,2019-11-18 00:00:00,113778.55,113778.55,113778.55,113778.55,0,
161,2019-11-19 00:00:00,114110.51,114110.51,114110.51,114110.51,0,
162,2019-11-20 00:00:00,114104.31,114104.31,114104.31,114104.31,0,
163,2019-11-21 00:00:00,113836.31,113836.31,113836.31,113836.31,0,
164,2019-11-22 00:00:00,113778.26,113778.26,113778.26,113778.26,0,
165,2019-11-25 00:00:00,114368.71,114368.71,114368.71,114368.71,0,
166,2019-11-26 00:00:00,114820.86,114820.86,114820.86,114820.86,0,
167,2019-11-27 00:00:00,114566.09,114566.09,114566.09,114566.09,0,
168,2019-11-28 00:00:00,114656.07,114656.07,114656.07,114656.07,0,
169,2019-11-29 00:00:00,114793.44,114793.44,114793.44,114793.44,0,
170,2019-12-02 00:00:00,114789.58,114789.58,114789.58,114789.58,0,
171,2019-12-03 00:00:00,114363.05,114363.05,114363.05,114363.05,0,
172,2019-12-04 00:00:00,114640.54,114640.54,114640.54,114640.54,0,
173,2019-12-05 00:00:00,114720.97,114720.97,114720.97,114720.97,0,
174,2019-12-06 00:00:00,114489.35,114489.35,114489.35,114489.35,0,
175,2019-12-09 00:00:00,115064.13,115064.13,115064.13,115064.13,0,
176,2019-12-10 00:00:00,115354.98,115354.98,115354.98,115354.98,0,
177,2019-12-11 00:00:00,116007.71,116007.71,116007.71,116007.71,0,
178,2019-12-12 00:00:00,116398.3,116398.3,116398.3,116398.3,0,
179,2019-12-13 00:00:00,116281.14,116281.14,116281.14,116281.14,0,
180,2019-12-16 00:00:00,116520.93,116520.93,116520.93,116520.93,0,
181,2019-12-17 00:00:00,116659.63,116659.63,116659.63,116659.63,0,
182,2019-12-18 00:00:00,116776.75,116776.75,116776.75,116776.75,0,
183,2019-12-19 00:00:00,117436.18,117436.18,117436.18,117436.18,0,
184,2019-12-20 00:00:00,117215.16,117215.16,117215.16,117215.16,0,
185,2019-12-23 00:00:00,117539.94,117539.94,117539.94,117539.94,0,
186,2019-12-24 00:00:00,117512.69,117512.69,117512.69,117512.69,0,
187,2019-12-27 00:00:00,117885.59,117885.59,117885.59,117885.59,0,
188,2019-12-30 00:00:00,118177.14,118177.14,118177.14,118177.14,0,
189,2019-12-31 00:00:00,118261.21,118261.21,118261.21,118261.21,0,
190,2020-01-02 00:00:00,119023.31,119023.31,119023.31,119023.31,0,
191,2020-01-03 00:00:00,118827.8,118827.8,118827.8,118827.8,0,
192,2020-01-06 00:00:00,118044.77,118044.77,118044.77,118044.77,0,
193,2020-01-07 00:00:00,118366.57,118366.57,118366.57,118366.57,0,
194,2020-01-08 00:00:00,118647.7,118647.7,118647.7,118647.7,0,
195,2020-01-09 00:00:00,119145.7,119145.7,119145.7,119145.7,0,
196,2020-01-10 00:00:00,119509.34,119509.34,119509.34,119509.34,0,
197,2020-01-13 00:00:00,120045.09,120045.09,120045.09,120045.09,0,
198,2020-01-14 00:00:00,120107.29,120107.29,120107.29,120107.29,0,
199,2020-01-15 00:00:00,119862.2,119862.2,119862.2,119862.2,0,
200,2020-01-16 00:00:00,119917.73,119917.73,119917.73,119917.73,0,
201,2020-01-17 00:00:00,120220.89,120220.89,120220.89,120220.89,0,
202,2020-01-20 00:00:00,120751.23,120751.23,120751.23,120751.23,0,
203,2020-01-21 00:00:00,121394.76,121394.76,121394.76,121394.76,0,
204,2020-01-22 00:00:00,121322.51,121322.51,121322.51,121322.51,0,
205,2020-01-23 00:00:00,121508.5,121508.5,121508.5,121508.5,0,
206,2020-01-24 00:00:00,121722.27,121722.27,121722.27,121722.27,0,
207,2020-01-27 00:00:00,120612.52,120612.52,120612.52,120612.52,0,
208,2020-01-28 00:00:00,120872.59,120872.59,120872.59,120872.59,0,
209,2020-01-29 00:00:00,120576.45,120576.45,120576.45,120576.45,0,
210,2020-01-30 00:00:00,120184.31,120184.31,120184.31,120184.31,0,
211,2020-01-31 00:00:00,120185.51,120185.51,120185.51,120185.51,0,
212,2020-02-03 00:00:00,120219.26,120219.26,120219.26,120219.26,0,
213,2020-02-04 00:00:00,120642.36,120642.36,120642.36,120642.36,0,
214,2020-02-05 00:00:00,120782.97,120782.97,120782.97,120782.97,0,
215,2020-02-06 00:00:00,121499.15,121499.15,121499.15,121499.15,0,
216,2020-02-07 00:00:00,121419.32,121419.32,121419.32,121419.32,0,
217,2020-02-10 00:00:00,122003.78,122003.78,122003.78,122003.78,0,
218,2020-02-11 00:00:00,122540.51,122540.51,122540.51,122540.51,0,
219,2020-02-12 00:00:00,122661.31,122661.31,122661.31,122661.31,0,
220,2020-02-13 00:00:00,122122.1,122122.1,122122.1,122122.1,0,
221,2020-02-14 00:00:00,122456.66,122456.66,122456.66,122456.66,0,
222,2020-02-17 00:00:00,122220.71,122220.71,122220.71,122220.71,0,
223,2020-02-18 00:00:00,121622.93,121622.93,121622.93,121622.93,0,
224,2020-02-19 00:00:00,121756.03,121756.03,121756.03,121756.03,0,
225,2020-02-20 00:00:00,121956.99,121956.99,121956.99,121956.99,0,
226,2020-02-21 00:00:00,121512.54,121512.54,121512.54,121512.54,0,
227,2020-02-24 00:00:00,118622.75,118622.75,118622.75,118622.75,0,
228,2020-02-25 00:00:00,117721.36,117721.36,117721.36,117721.36,0,
229,2020-02-26 00:00:00,117849.5,117849.5,117849.5,117849.5,0,
230,2020-02-27 00:00:00,115799.89,115799.89,115799.89,115799.89,0,
231,2020-02-28 00:00:00,113363.78,113363.78,113363.78,113363.78,0,
232,2020-03-02 00:00:00,113067.42,113067.42,113067.42,113067.42,0,
233,2020-03-03 00:00:00,114637.74,114637.74,114637.74,114637.74,0,
234,2020-03-04 00:00:00,114727.81,114727.81,114727.81,114727.81,0,
235,2020-03-05 00:00:00,113050.21,113050.21,113050.21,113050.21,0,
236,2020-03-06 00:00:00,110816.48,110816.48,110816.48,110816.48,0,
237,2020-03-09 00:00:00,105718.91,105718.91,105718.91,105718.91,0,
238,2020-03-10 00:00:00,105395.63,105395.63,105395.63,105395.63,0,
239,2020-03-11 00:00:00,104694.83,104694.83,104694.83,104694.83,0,
240,2020-03-12 00:00:00,98494.19,98494.19,98494.19,98494.19,0,
241,2020-03-13 00:00:00,98781.98,98781.98,98781.98,98781.98,0,
