,date,open,close,high,low,volumme,Unnamed: 0
0,2014-07-21 00:00:00,113.63,113.63,113.63,113.63,0,
1,2014-07-22 00:00:00,114.53,114.53,114.53,114.53,0,
2,2014-07-23 00:00:00,115.06,115.06,115.06,115.06,0,
3,2014-07-24 00:00:00,115.14,115.14,115.14,115.14,0,
4,2014-07-25 00:00:00,114.59,114.59,114.59,114.59,0,
5,2014-07-28 00:00:00,112.75,112.75,112.75,112.75,0,
6,2014-07-29 00:00:00,113.74,113.74,113.74,113.74,0,
7,2014-07-30 00:00:00,113.2,113.2,113.2,113.2,0,
8,2014-07-31 00:00:00,110.78,110.78,110.78,110.78,0,
9,2014-08-01 00:00:00,109.15,109.15,109.15,109.15,0,
10,2014-08-04 00:00:00,108.1,108.1,108.1,108.1,0,
11,2014-08-05 00:00:00,107.57,107.57,107.57,107.57,0,
12,2014-08-06 00:00:00,106.4,106.4,106.4,106.4,0,
13,2014-08-07 00:00:00,106.89,106.89,106.89,106.89,0,
14,2014-08-08 00:00:00,105.09,105.09,105.09,105.09,0,
15,2014-08-11 00:00:00,107.58,107.58,107.58,107.58,0,
16,2014-08-12 00:00:00,106.55,106.55,106.55,106.55,0,
17,2014-08-13 00:00:00,107.11,107.11,107.11,107.11,0,
18,2014-08-14 00:00:00,108.36,108.36,108.36,108.36,0,
19,2014-08-18 00:00:00,108.4,108.4,108.4,108.4,0,
20,2014-08-19 00:00:00,109.64,109.64,109.64,109.64,0,
21,2014-08-20 00:00:00,108.81,108.81,108.81,108.81,0,
22,2014-08-21 00:00:00,110.21,110.21,110.21,110.21,0,
23,2014-08-22 00:00:00,110.04,110.04,110.04,110.04,0,
24,2014-08-25 00:00:00,111.46,111.46,111.46,111.46,0,
25,2014-08-26 00:00:00,112.49,112.49,112.49,112.49,0,
26,2014-08-27 00:00:00,112.51,112.51,112.51,112.51,0,
27,2014-08-28 00:00:00,111.08,111.08,111.08,111.08,0,
28,2014-08-29 00:00:00,110.76,110.76,110.76,110.76,0,
29,2014-09-01 00:00:00,111.07,111.07,111.07,111.07,0,
30,2014-09-02 00:00:00,111.48,111.48,111.48,111.48,0,
31,2014-09-03 00:00:00,113.02,113.02,113.02,113.02,0,
32,2014-09-04 00:00:00,113.39,113.39,113.39,113.39,0,
33,2014-09-05 00:00:00,114.02,114.02,114.02,114.02,0,
34,2014-09-08 00:00:00,113.96,113.96,113.96,113.96,0,
35,2014-09-09 00:00:00,113.32,113.32,113.32,113.32,0,
36,2014-09-10 00:00:00,112.73,112.73,112.73,112.73,0,
37,2014-09-11 00:00:00,112.91,112.91,112.91,112.91,0,
38,2014-09-12 00:00:00,112.26,112.26,112.26,112.26,0,
39,2014-09-15 00:00:00,112.36,112.36,112.36,112.36,0,
40,2014-09-16 00:00:00,111.92,111.92,111.92,111.92,0,
41,2014-09-17 00:00:00,112.79,112.79,112.79,112.79,0,
42,2014-09-18 00:00:00,113.92,113.92,113.92,113.92,0,
43,2014-09-19 00:00:00,114.49,114.49,114.49,114.49,0,
44,2014-09-22 00:00:00,113.93,113.93,113.93,113.93,0,
45,2014-09-23 00:00:00,112.24,112.24,112.24,112.24,0,
46,2014-09-24 00:00:00,111.5,111.5,111.5,111.5,0,
47,2014-09-25 00:00:00,110.99,110.99,110.99,110.99,0,
48,2014-09-26 00:00:00,110.33,110.33,110.33,110.33,0,
49,2014-09-29 00:00:00,109.31,109.31,109.31,109.31,0,
50,2014-09-30 00:00:00,109.53,109.53,109.53,109.53,0,
51,2014-10-01 00:00:00,109.08,109.08,109.08,109.08,0,
52,2014-10-02 00:00:00,108.15,108.15,108.15,108.15,0,
53,2014-10-03 00:00:00,107.04,107.04,107.04,107.04,0,
54,2014-10-06 00:00:00,107.91,107.91,107.91,107.91,0,
55,2014-10-07 00:00:00,106.08,106.08,106.08,106.08,0,
56,2014-10-08 00:00:00,104.71,104.71,104.71,104.71,0,
57,2014-10-09 00:00:00,104.97,104.97,104.97,104.97,0,
