,date,open,close,high,low,volumme,Unnamed: 0.1,Unnamed: 0
0,2014-07-21 00:00:00,153.0,153.0,153.0,153.0,0,,
1,2014-07-22 00:00:00,153.67,153.67,153.67,153.67,0,,
2,2014-07-23 00:00:00,154.31,154.31,154.31,154.31,0,,
3,2014-07-24 00:00:00,154.32,154.32,154.32,154.32,0,,
4,2014-07-25 00:00:00,153.58,153.58,153.58,153.58,0,,
5,2014-07-28 00:00:00,152.97,152.97,152.97,152.97,0,,
6,2014-07-29 00:00:00,152.76,152.76,152.76,152.76,0,,
7,2014-07-31 00:00:00,150.63,150.63,150.63,150.63,0,,
8,2014-08-01 00:00:00,148.41,148.41,148.41,148.41,0,,
9,2014-08-04 00:00:00,148.39,148.39,148.39,148.39,0,,
10,2014-08-05 00:00:00,146.54,146.54,146.54,146.54,0,,
11,2014-08-06 00:00:00,144.73,144.73,144.73,144.73,0,,
12,2014-08-07 00:00:00,143.08,143.08,143.08,143.08,0,,
13,2014-08-08 00:00:00,142.13,142.13,142.13,142.13,0,,
14,2014-08-11 00:00:00,143.82,143.82,143.82,143.82,0,,
15,2014-08-12 00:00:00,143.75,143.75,143.75,143.75,0,,
16,2014-08-13 00:00:00,143.81,143.81,143.81,143.81,0,,
17,2014-08-14 00:00:00,144.0,144.0,144.0,144.0,0,,
18,2014-08-15 00:00:00,143.82,143.82,143.82,143.82,0,,
19,2014-08-18 00:00:00,145.2,145.2,145.2,145.2,0,,
20,2014-08-19 00:00:00,146.37,146.37,146.37,146.37,0,,
21,2014-08-20 00:00:00,146.45,146.45,146.45,146.45,0,,
22,2014-08-21 00:00:00,147.82,147.82,147.82,147.82,0,,
23,2014-08-22 00:00:00,147.11,147.11,147.11,147.11,0,,
24,2014-08-25 00:00:00,148.38,148.38,148.38,148.38,0,,
25,2014-08-26 00:00:00,149.6,149.6,149.6,149.6,0,,
26,2014-08-27 00:00:00,150.25,150.25,150.25,150.25,0,,
27,2014-08-28 00:00:00,149.47,149.47,149.47,149.47,0,,
28,2014-08-29 00:00:00,149.32,149.32,149.32,149.32,0,,
29,2014-09-01 00:00:00,149.4,149.4,149.4,149.4,0,,
30,2014-09-02 00:00:00,149.82,149.82,149.82,149.82,0,,
31,2014-09-03 00:00:00,150.65,150.65,150.65,150.65,0,,
32,2014-09-04 00:00:00,152.29,152.29,152.29,152.29,0,,
33,2014-09-05 00:00:00,152.41,152.41,152.41,152.41,0,,
34,2014-09-08 00:00:00,151.94,151.94,151.94,151.94,0,,
35,2014-09-09 00:00:00,151.56,151.56,151.56,151.56,0,,
36,2014-09-10 00:00:00,151.09,151.09,151.09,151.09,0,,
37,2014-09-11 00:00:00,151.17,151.17,151.17,151.17,0,,
38,2014-09-12 00:00:00,150.76,150.76,150.76,150.76,0,,
39,2014-09-15 00:00:00,149.82,149.82,149.82,149.82,0,,
40,2014-09-16 00:00:00,148.71,148.71,148.71,148.71,0,,
41,2014-09-17 00:00:00,149.79,149.79,149.79,149.79,0,,
42,2014-09-18 00:00:00,150.09,150.09,150.09,150.09,0,,
43,2014-09-19 00:00:00,149.68,149.68,149.68,149.68,0,,
44,2014-09-22 00:00:00,148.67,148.67,148.67,148.67,0,,
45,2014-09-23 00:00:00,146.66,146.66,146.66,146.66,0,,
46,2014-09-24 00:00:00,147.13,147.13,147.13,147.13,0,,
47,2014-09-25 00:00:00,145.7,145.7,145.7,145.7,0,,
48,2014-09-26 00:00:00,146.26,146.26,146.26,146.26,0,,
49,2014-09-29 00:00:00,145.59,145.59,145.59,145.59,0,,
50,2014-09-30 00:00:00,146.13,146.13,146.13,146.13,0,,
51,2014-10-01 00:00:00,144.64,144.64,144.64,144.64,0,,
52,2014-10-02 00:00:00,141.86,141.86,141.86,141.86,0,,
53,2014-10-03 00:00:00,143.12,143.12,143.12,143.12,0,,
54,2014-10-06 00:00:00,143.99,143.99,143.99,143.99,0,,
55,2014-10-07 00:00:00,141.56,141.56,141.56,141.56,0,,
56,2014-10-08 00:00:00,138.96,138.96,138.96,138.96,0,,
57,2014-10-09 00:00:00,137.99,137.99,137.99,137.99,0,,
58,2014-10-10 00:00:00,134.5,134.5,134.5,134.5,0,,
59,2014-10-13 00:00:00,133.6,133.6,133.6,133.6,0,,
60,2014-10-14 00:00:00,134.29,134.29,134.29,134.29,0,,
61,2014-10-15 00:00:00,130.81,130.81,130.81,130.81,0,,
62,2014-10-16 00:00:00,129.39,129.39,129.39,129.39,0,,
63,2014-10-17 00:00:00,133.54,133.54,133.54,133.54,0,,
64,2014-10-20 00:00:00,132.63,132.63,132.63,132.63,0,,
65,2014-10-21 00:00:00,135.3,135.3,135.3,135.3,0,,
66,2014-10-22 00:00:00,136.37,136.37,136.37,136.37,0,,
67,2014-10-23 00:00:00,136.71,136.71,136.71,136.71,0,,
68,2014-10-24 00:00:00,136.24,136.24,136.24,136.24,0,,
69,2014-10-27 00:00:00,134.49,134.49,134.49,134.49,0,,
70,2014-10-28 00:00:00,136.49,136.49,136.49,136.49,0,,
71,2014-10-29 00:00:00,136.2,136.2,136.2,136.2,0,,
72,2014-10-30 00:00:00,136.24,136.24,136.24,136.24,0,,
73,2014-10-31 00:00:00,138.55,138.55,138.55,138.55,0,,
74,2014-11-03 00:00:00,138.93,138.93,138.93,138.93,0,,
75,2014-11-04 00:00:00,137.31,137.31,137.31,137.31,0,,
76,2014-11-05 00:00:00,138.44,138.44,138.44,138.44,0,,
77,2014-11-06 00:00:00,139.86,139.86,139.86,139.86,0,,
78,2014-11-07 00:00:00,139.24,139.24,139.24,139.24,0,,
79,2014-11-10 00:00:00,139.79,139.79,139.79,139.79,0,,
80,2014-11-11 00:00:00,139.87,139.87,139.87,139.87,0,,
81,2014-11-12 00:00:00,139.14,139.14,139.14,139.14,0,,
82,2014-11-13 00:00:00,139.04,139.04,139.04,139.04,0,,
83,2014-11-14 00:00:00,138.35,138.35,138.35,138.35,0,,
84,2014-11-17 00:00:00,138.43,138.43,138.43,138.43,0,,
85,2014-11-18 00:00:00,140.09,140.09,140.09,140.09,0,,
86,2014-11-19 00:00:00,140.23,140.23,140.23,140.23,0,,
87,2014-11-20 00:00:00,141.06,141.06,141.06,141.06,0,,
88,2014-11-21 00:00:00,143.85,143.85,143.85,143.85,0,,
89,2014-11-24 00:00:00,144.93,144.93,144.93,144.93,0,,
90,2014-11-25 00:00:00,145.23,145.23,145.23,145.23,0,,
91,2014-11-26 00:00:00,144.85,144.85,144.85,144.85,0,,
92,2014-11-27 00:00:00,145.6,145.6,145.6,145.6,0,,
93,2014-11-28 00:00:00,146.17,146.17,146.17,146.17,0,,
94,2014-12-01 00:00:00,145.79,145.79,145.79,145.79,0,,
95,2014-12-02 00:00:00,146.02,146.02,146.02,146.02,0,,
96,2014-12-03 00:00:00,147.2,147.2,147.2,147.2,0,,
97,2014-12-04 00:00:00,147.74,147.74,147.74,147.74,0,,
98,2014-12-05 00:00:00,150.12,150.12,150.12,150.12,0,,
99,2014-12-08 00:00:00,149.1,149.1,149.1,149.1,0,,
100,2014-12-09 00:00:00,146.79,146.79,146.79,146.79,0,,
101,2014-12-10 00:00:00,146.16,146.16,146.16,146.16,0,,
102,2014-12-11 00:00:00,145.07,145.07,145.07,145.07,0,,
103,2014-12-12 00:00:00,142.86,142.86,142.86,142.86,0,,
104,2014-12-15 00:00:00,139.43,139.43,139.43,139.43,0,,
105,2014-12-16 00:00:00,140.98,140.98,140.98,140.98,0,,
106,2014-12-17 00:00:00,140.91,140.91,140.91,140.91,0,,
107,2014-12-18 00:00:00,144.52,144.52,144.52,144.52,0,,
108,2014-12-19 00:00:00,144.48,144.48,144.48,144.48,0,,
109,2014-12-22 00:00:00,144.69,144.69,144.69,144.69,0,,
110,2014-12-23 00:00:00,145.93,145.93,145.93,145.93,0,,
111,2014-12-24 00:00:00,146.13,146.13,146.13,146.13,0,,
112,2014-12-29 00:00:00,145.87,145.87,145.87,145.87,0,,
113,2014-12-30 00:00:00,145.09,145.09,145.09,145.09,0,,
114,2014-12-31 00:00:00,145.87,145.87,145.87,145.87,0,,
115,2015-01-02 00:00:00,146.26,146.26,146.26,146.26,0,,
116,2015-01-05 00:00:00,143.33,143.33,143.33,143.33,0,,
117,2015-01-06 00:00:00,142.4,142.4,142.4,142.4,0,,
118,2015-01-07 00:00:00,142.03,142.03,142.03,142.03,0,,
119,2015-01-08 00:00:00,145.19,145.19,145.19,145.19,0,,
120,2015-01-09 00:00:00,144.78,144.78,144.78,144.78,0,,
121,2015-01-12 00:00:00,145.78,145.78,145.78,145.78,0,,
122,2015-01-13 00:00:00,147.36,147.36,147.36,147.36,0,,
123,2015-01-14 00:00:00,146.16,146.16,146.16,146.16,0,,
124,2015-01-15 00:00:00,148.08,148.08,148.08,148.08,0,,
125,2015-01-16 00:00:00,148.8,148.8,148.8,148.8,0,,
126,2015-01-19 00:00:00,149.24,149.24,149.24,149.24,0,,
127,2015-01-20 00:00:00,150.25,150.25,150.25,150.25,0,,
128,2015-01-21 00:00:00,151.28,151.28,151.28,151.28,0,,
129,2015-01-22 00:00:00,153.98,153.98,153.98,153.98,0,,
130,2015-01-23 00:00:00,156.33,156.33,156.33,156.33,0,,
131,2015-01-26 00:00:00,158.61,158.61,158.61,158.61,0,,
132,2015-01-27 00:00:00,156.97,156.97,156.97,156.97,0,,
133,2015-01-28 00:00:00,157.45,157.45,157.45,157.45,0,,
134,2015-01-29 00:00:00,158.01,158.01,158.01,158.01,0,,
135,2015-01-30 00:00:00,158.54,158.54,158.54,158.54,0,,
136,2015-02-02 00:00:00,158.15,158.15,158.15,158.15,0,,
137,2015-02-03 00:00:00,160.37,160.37,160.37,160.37,0,,
138,2015-02-04 00:00:00,160.71,160.71,160.71,160.71,0,,
139,2015-02-05 00:00:00,161.3,161.3,161.3,161.3,0,,
140,2015-02-06 00:00:00,161.23,161.23,161.23,161.23,0,,
141,2015-02-09 00:00:00,159.54,159.54,159.54,159.54,0,,
142,2015-02-10 00:00:00,161.17,161.17,161.17,161.17,0,,
143,2015-02-11 00:00:00,160.4,160.4,160.4,160.4,0,,
144,2015-02-12 00:00:00,162.67,162.67,162.67,162.67,0,,
145,2015-02-13 00:00:00,163.61,163.61,163.61,163.61,0,,
146,2015-02-16 00:00:00,164.05,164.05,164.05,164.05,0,,
147,2015-02-17 00:00:00,163.83,163.83,163.83,163.83,0,,
148,2015-02-18 00:00:00,165.59,165.59,165.59,165.59,0,,
149,2015-02-19 00:00:00,165.34,165.34,165.34,165.34,0,,
150,2015-02-20 00:00:00,165.82,165.82,165.82,165.82,0,,
151,2015-02-23 00:00:00,166.45,166.45,166.45,166.45,0,,
152,2015-02-24 00:00:00,167.24,167.24,167.24,167.24,0,,
153,2015-02-25 00:00:00,165.76,165.76,165.76,165.76,0,,
154,2015-02-26 00:00:00,167.25,167.25,167.25,167.25,0,,
155,2015-02-27 00:00:00,167.57,167.57,167.57,167.57,0,,
156,2015-03-02 00:00:00,167.7,167.7,167.7,167.7,0,,
157,2015-03-03 00:00:00,166.18,166.18,166.18,166.18,0,,
158,2015-03-04 00:00:00,167.0,167.0,167.0,167.0,0,,
159,2015-03-05 00:00:00,168.98,168.98,168.98,168.98,0,,
160,2015-03-06 00:00:00,170.55,170.55,170.55,170.55,0,,
161,2015-03-09 00:00:00,170.62,170.62,170.62,170.62,0,,
162,2015-03-10 00:00:00,168.77,168.77,168.77,168.77,0,,
163,2015-03-11 00:00:00,172.28,172.28,172.28,172.28,0,,
164,2015-03-12 00:00:00,172.18,172.18,172.18,172.18,0,,
165,2015-03-13 00:00:00,172.38,172.38,172.38,172.38,0,,
166,2015-03-16 00:00:00,174.07,174.07,174.07,174.07,0,,
167,2015-03-17 00:00:00,171.75,171.75,171.75,171.75,0,,
168,2015-03-18 00:00:00,170.97,170.97,170.97,170.97,0,,
169,2015-03-19 00:00:00,171.62,171.62,171.62,171.62,0,,
170,2015-03-20 00:00:00,172.48,172.48,172.48,172.48,0,,
171,2015-03-23 00:00:00,171.85,171.85,171.85,171.85,0,,
172,2015-03-24 00:00:00,173.28,173.28,173.28,173.28,0,,
173,2015-03-25 00:00:00,171.91,171.91,171.91,171.91,0,,
174,2015-03-26 00:00:00,170.76,170.76,170.76,170.76,0,,
175,2015-03-27 00:00:00,170.83,170.83,170.83,170.83,0,,
176,2015-03-30 00:00:00,173.27,173.27,173.27,173.27,0,,
177,2015-03-31 00:00:00,172.53,172.53,172.53,172.53,0,,
178,2015-04-01 00:00:00,173.09,173.09,173.09,173.09,0,,
179,2015-04-02 00:00:00,173.52,173.52,173.52,173.52,0,,
180,2015-04-07 00:00:00,175.39,175.39,175.39,175.39,0,,
181,2015-04-08 00:00:00,175.05,175.05,175.05,175.05,0,,
182,2015-04-09 00:00:00,176.98,176.98,176.98,176.98,0,,
183,2015-04-10 00:00:00,177.62,177.62,177.62,177.62,0,,
184,2015-04-13 00:00:00,177.8,177.8,177.8,177.8,0,,
185,2015-04-14 00:00:00,177.25,177.25,177.25,177.25,0,,
186,2015-04-15 00:00:00,179.23,179.23,179.23,179.23,0,,
187,2015-04-16 00:00:00,178.54,178.54,178.54,178.54,0,,
188,2015-04-17 00:00:00,176.75,176.75,176.75,176.75,0,,
189,2015-04-20 00:00:00,177.72,177.72,177.72,177.72,0,,
190,2015-04-21 00:00:00,178.45,178.45,178.45,178.45,0,,
191,2015-04-22 00:00:00,178.27,178.27,178.27,178.27,0,,
192,2015-04-23 00:00:00,177.15,177.15,177.15,177.15,0,,
193,2015-04-24 00:00:00,178.41,178.41,178.41,178.41,0,,
194,2015-04-27 00:00:00,179.94,179.94,179.94,179.94,0,,
195,2015-04-28 00:00:00,177.45,177.45,177.45,177.45,0,,
196,2015-04-29 00:00:00,174.22,174.22,174.22,174.22,0,,
197,2015-04-30 00:00:00,174.2,174.2,174.2,174.2,0,,
198,2015-05-04 00:00:00,176.08,176.08,176.08,176.08,0,,
199,2015-05-05 00:00:00,173.88,173.88,173.88,173.88,0,,
200,2015-05-06 00:00:00,172.54,172.54,172.54,172.54,0,,
201,2015-05-07 00:00:00,173.02,173.02,173.02,173.02,0,,
202,2015-05-08 00:00:00,175.78,175.78,175.78,175.78,0,,
203,2015-05-11 00:00:00,176.08,176.08,176.08,176.08,0,,
204,2015-05-12 00:00:00,174.55,174.55,174.55,174.55,0,,
205,2015-05-13 00:00:00,175.47,175.47,175.47,175.47,0,,
206,2015-05-15 00:00:00,176.67,176.67,176.67,176.67,0,,
207,2015-05-18 00:00:00,177.16,177.16,177.16,177.16,0,,
208,2015-05-19 00:00:00,179.51,179.51,179.51,179.51,0,,
209,2015-05-20 00:00:00,180.66,180.66,180.66,180.66,0,,
210,2015-05-21 00:00:00,180.47,180.47,180.47,180.47,0,,
211,2015-05-22 00:00:00,180.41,180.41,180.41,180.41,0,,
212,2015-05-25 00:00:00,180.72,180.72,180.72,180.72,0,,
213,2015-05-26 00:00:00,179.44,179.44,179.44,179.44,0,,
214,2015-05-27 00:00:00,180.95,180.95,180.95,180.95,0,,
215,2015-05-28 00:00:00,179.87,179.87,179.87,179.87,0,,
216,2015-05-29 00:00:00,177.31,177.31,177.31,177.31,0,,
217,2015-06-01 00:00:00,177.59,177.59,177.59,177.59,0,,
218,2015-06-02 00:00:00,178.06,178.06,178.06,178.06,0,,
219,2015-06-03 00:00:00,178.14,178.14,178.14,178.14,0,,
220,2015-06-04 00:00:00,176.38,176.38,176.38,176.38,0,,
221,2015-06-05 00:00:00,174.53,174.53,174.53,174.53,0,,
222,2015-06-08 00:00:00,172.77,172.77,172.77,172.77,0,,
223,2015-06-09 00:00:00,173.3,173.3,173.3,173.3,0,,
224,2015-06-10 00:00:00,175.69,175.69,175.69,175.69,0,,
225,2015-06-11 00:00:00,176.33,176.33,176.33,176.33,0,,
226,2015-06-12 00:00:00,174.76,174.76,174.76,174.76,0,,
227,2015-06-15 00:00:00,171.52,171.52,171.52,171.52,0,,
228,2015-06-16 00:00:00,171.6,171.6,171.6,171.6,0,,
229,2015-06-18 00:00:00,170.34,170.34,170.34,170.34,0,,
230,2015-06-19 00:00:00,171.4,171.4,171.4,171.4,0,,
231,2015-06-22 00:00:00,174.97,174.97,174.97,174.97,0,,
232,2015-06-23 00:00:00,176.38,176.38,176.38,176.38,0,,
233,2015-06-24 00:00:00,175.65,175.65,175.65,175.65,0,,
234,2015-06-25 00:00:00,175.89,175.89,175.89,175.89,0,,
235,2015-06-26 00:00:00,175.84,175.84,175.84,175.84,0,,
236,2015-06-29 00:00:00,170.69,170.69,170.69,170.69,0,,
237,2015-06-30 00:00:00,169.24,169.24,169.24,169.24,0,,
238,2015-07-01 00:00:00,172.48,172.48,172.48,172.48,0,,
239,2015-07-02 00:00:00,170.97,170.97,170.97,170.97,0,,
240,2015-07-03 00:00:00,170.59,170.59,170.59,170.59,0,,
241,2015-07-06 00:00:00,168.01,168.01,168.01,168.01,0,,
242,2015-07-07 00:00:00,164.77,164.77,164.77,164.77,0,,
243,2015-07-08 00:00:00,165.59,165.59,165.59,165.59,0,,
244,2015-07-09 00:00:00,168.88,168.88,168.88,168.88,0,,
245,2015-07-10 00:00:00,172.3,172.3,172.3,172.3,0,,
246,2015-07-13 00:00:00,174.45,174.45,174.45,174.45,0,,
247,2015-07-14 00:00:00,174.23,174.23,174.23,174.23,0,,
248,2015-07-15 00:00:00,175.83,175.83,175.83,175.83,0,,
249,2015-07-16 00:00:00,177.88,177.88,177.88,177.88,0,,
250,2015-07-17 00:00:00,178.39,178.39,178.39,178.39,0,,
251,2015-07-20 00:00:00,179.46,179.46,179.46,179.46,0,,
252,2015-07-21 00:00:00,177.88,177.88,177.88,177.88,0,,
253,2015-07-22 00:00:00,176.93,176.93,176.93,176.93,0,,
254,2015-07-23 00:00:00,175.87,175.87,175.87,175.87,0,,
255,2015-07-24 00:00:00,174.04,174.04,174.04,174.04,0,,
256,2015-07-27 00:00:00,170.84,170.84,170.84,170.84,0,,
257,2015-07-28 00:00:00,172.43,172.43,172.43,172.43,0,,
258,2015-07-29 00:00:00,175.73,175.73,175.73,175.73,0,,
259,2015-07-30 00:00:00,175.47,175.47,175.47,175.47,0,,
260,2015-08-03 00:00:00,176.52,176.52,176.52,176.52,0,,
