,date,open,close,high,low,volumme,Unnamed: 0.1,Unnamed: 0
66,2015-10-09 00:00:00,2020.27,2020.27,2020.27,2020.27,0,,
67,2015-10-16 00:00:00,2031.02,2031.02,2031.02,2031.02,0,,
68,2015-10-23 00:00:00,2065.45,2065.45,2065.45,2065.45,0,,
69,2015-10-30 00:00:00,2072.65,2072.65,2072.65,2072.65,0,,
70,2015-11-06 00:00:00,2121.79,2121.79,2121.79,2121.79,0,,
71,2015-11-13 00:00:00,2093.64,2093.64,2093.64,2093.64,0,,
72,2015-11-20 00:00:00,2110.88,2110.88,2110.88,2110.88,0,,
73,2015-11-27 00:00:00,2136.24,2136.24,2136.24,2136.24,0,,
74,2015-11-30 00:00:00,2143.85,2143.85,2143.85,2143.85,0,,
75,2015-12-04 00:00:00,2154.14,2154.14,2154.14,2154.14,0,,
76,2015-12-11 00:00:00,2104.84,2104.84,2104.84,2104.84,0,,
77,2015-12-18 00:00:00,2130.44,2130.44,2130.44,2130.44,0,,
78,2015-12-28 00:00:00,2153.72,2153.72,2153.72,2153.72,0,,
79,2015-12-31 00:00:00,2183.86,2183.86,2183.86,2183.86,0,,
80,2016-01-04 00:00:00,2162.13,2162.13,2162.13,2162.13,0,,
81,2016-01-08 00:00:00,2126.56,2126.56,2126.56,2126.56,0,,
82,2016-01-15 00:00:00,2086.72,2086.72,2086.72,2086.72,0,,
83,2016-01-22 00:00:00,2063.69,2063.69,2063.69,2063.69,0,,
84,2016-01-29 00:00:00,2094.93,2094.93,2094.93,2094.93,0,,
85,2016-02-05 00:00:00,2069.7,2069.7,2069.7,2069.7,0,,
86,2016-02-12 00:00:00,1960.93,1960.93,1960.93,1960.93,0,,
87,2016-02-19 00:00:00,2038.71,2038.71,2038.71,2038.71,0,,
88,2016-02-26 00:00:00,2069.26,2069.26,2069.26,2069.26,0,,
89,2016-02-29 00:00:00,2071.2,2071.2,2071.2,2071.2,0,,
90,2016-03-04 00:00:00,2097.13,2097.13,2097.13,2097.13,0,,
91,2016-03-11 00:00:00,2117.7,2117.7,2117.7,2117.7,0,,
92,2016-03-18 00:00:00,2152.24,2152.24,2152.24,2152.24,0,,
93,2016-03-29 00:00:00,2138.58,2138.58,2138.58,2138.58,0,,
94,2016-03-31 00:00:00,2156.73,2156.73,2156.73,2156.73,0,,
95,2016-04-01 00:00:00,2155.52,2155.52,2155.52,2155.52,0,,
96,2016-04-08 00:00:00,2148.36,2148.36,2148.36,2148.36,0,,
97,2016-04-15 00:00:00,2168.38,2168.38,2168.38,2168.38,0,,
98,2016-04-22 00:00:00,2184.01,2184.01,2184.01,2184.01,0,,
99,2016-04-29 00:00:00,2182.61,2182.61,2182.61,2182.61,0,,
100,2016-05-06 00:00:00,2188.67,2188.67,2188.67,2188.67,0,,
101,2016-05-13 00:00:00,2197.41,2197.41,2197.41,2197.41,0,,
102,2016-05-20 00:00:00,2197.33,2197.33,2197.33,2197.33,0,,
103,2016-05-27 00:00:00,2248.75,2248.75,2248.75,2248.75,0,,
104,2016-05-31 00:00:00,2265.28,2265.28,2265.28,2265.28,0,,
105,2016-06-03 00:00:00,2263.78,2263.78,2263.78,2263.78,0,,
106,2016-06-10 00:00:00,2217.37,2217.37,2217.37,2217.37,0,,
107,2016-06-17 00:00:00,2121.6,2121.6,2121.6,2121.6,0,,
108,2016-06-24 00:00:00,2117.97,2117.97,2117.97,2117.97,0,,
109,2016-06-30 00:00:00,2177.68,2177.68,2177.68,2177.68,0,,
110,2016-07-01 00:00:00,2197.98,2197.98,2197.98,2197.98,0,,
111,2016-07-08 00:00:00,2193.09,2193.09,2193.09,2193.09,0,,
112,2016-07-15 00:00:00,2228.74,2228.74,2228.74,2228.74,0,,
113,2016-07-22 00:00:00,2271.09,2271.09,2271.09,2271.09,0,,
114,2016-07-29 00:00:00,2307.93,2307.93,2307.93,2307.93,0,,
115,2016-08-05 00:00:00,2303.44,2303.44,2303.44,2303.44,0,,
116,2016-08-12 00:00:00,2315.32,2315.32,2315.32,2315.32,0,,
117,2016-08-19 00:00:00,2322.97,2322.97,2322.97,2322.97,0,,
118,2016-08-26 00:00:00,2344.48,2344.48,2344.48,2344.48,0,,
119,2016-08-31 00:00:00,2354.94,2354.94,2354.94,2354.94,0,,
120,2016-09-02 00:00:00,2363.82,2363.82,2363.82,2363.82,0,,
121,2016-09-09 00:00:00,2400.79,2400.79,2400.79,2400.79,0,,
122,2016-09-16 00:00:00,2424.74,2424.74,2424.74,2424.74,0,,
123,2016-09-23 00:00:00,2448.93,2448.93,2448.93,2448.93,0,,
124,2016-09-30 00:00:00,2456.79,2456.79,2456.79,2456.79,0,,
125,2016-10-07 00:00:00,2466.7,2466.7,2466.7,2466.7,0,,
126,2016-10-14 00:00:00,2473.59,2473.59,2473.59,2473.59,0,,
127,2016-10-21 00:00:00,2469.07,2469.07,2469.07,2469.07,0,,
128,2016-10-28 00:00:00,2460.7,2460.7,2460.7,2460.7,0,,
129,2016-10-31 00:00:00,2461.81,2461.81,2461.81,2461.81,0,,
130,2016-11-04 00:00:00,2435.96,2435.96,2435.96,2435.96,0,,
131,2016-11-14 00:00:00,2461.58,2461.58,2461.58,2461.58,0,,
132,2016-11-18 00:00:00,2479.59,2479.59,2479.59,2479.59,0,,
133,2016-11-25 00:00:00,2493.88,2493.88,2493.88,2493.88,0,,
134,2016-11-30 00:00:00,2497.17,2497.17,2497.17,2497.17,0,,
135,2016-12-02 00:00:00,2489.0,2489.0,2489.0,2489.0,0,,
136,2016-12-09 00:00:00,2549.38,2549.38,2549.38,2549.38,0,,
137,2016-12-16 00:00:00,2577.39,2577.39,2577.39,2577.39,0,,
138,2016-12-23 00:00:00,2600.5,2600.5,2600.5,2600.5,0,,
139,2016-12-30 00:00:00,2629.53,2629.53,2629.53,2629.53,0,,
140,2017-01-06 00:00:00,2671.96,2671.96,2671.96,2671.96,0,,
141,2017-01-13 00:00:00,2685.17,2685.17,2685.17,2685.17,0,,
142,2017-01-20 00:00:00,2710.05,2710.05,2710.05,2710.05,0,,
143,2017-01-27 00:00:00,2755.84,2755.84,2755.84,2755.84,0,,
144,2017-01-31 00:00:00,2730.92,2730.92,2730.92,2730.92,0,,
145,2017-02-03 00:00:00,2753.27,2753.27,2753.27,2753.27,0,,
146,2017-02-10 00:00:00,2758.56,2758.56,2758.56,2758.56,0,,
147,2017-02-17 00:00:00,2774.85,2774.85,2774.85,2774.85,0,,
148,2017-02-24 00:00:00,2735.1,2735.1,2735.1,2735.1,0,,
149,2017-02-28 00:00:00,2746.71,2746.71,2746.71,2746.71,0,,
150,2017-03-03 00:00:00,2796.68,2796.68,2796.68,2796.68,0,,
151,2017-03-10 00:00:00,2840.82,2840.82,2840.82,2840.82,0,,
152,2017-03-17 00:00:00,2832.65,2832.65,2832.65,2832.65,0,,
153,2017-03-24 00:00:00,2820.1,2820.1,2820.1,2820.1,0,,
154,2017-03-31 00:00:00,2848.84,2848.84,2848.84,2848.84,0,,
155,2017-04-07 00:00:00,2850.58,2850.58,2850.58,2850.58,0,,
156,2017-04-18 00:00:00,2738.05,2738.05,2738.05,2738.05,0,,
157,2017-04-21 00:00:00,2753.99,2753.99,2753.99,2753.99,0,,
158,2017-04-28 00:00:00,2885.25,2885.25,2885.25,2885.25,0,,
159,2017-05-05 00:00:00,2963.4,2963.4,2963.4,2963.4,0,,
160,2017-05-12 00:00:00,3033.48,3033.48,3033.48,3033.48,0,,
161,2017-05-19 00:00:00,3049.56,3049.56,3049.56,3049.56,0,,
162,2017-05-26 00:00:00,3121.64,3121.64,3121.64,3121.64,0,,
163,2017-05-31 00:00:00,3124.7,3124.7,3124.7,3124.7,0,,
164,2017-06-02 00:00:00,3163.25,3163.25,3163.25,3163.25,0,,
165,2017-06-09 00:00:00,3190.51,3190.51,3190.51,3190.51,0,,
166,2017-06-16 00:00:00,3152.74,3152.74,3152.74,3152.74,0,,
167,2017-06-23 00:00:00,3189.7,3189.7,3189.7,3189.7,0,,
168,2017-06-30 00:00:00,3143.34,3143.34,3143.34,3143.34,0,,
169,2017-07-07 00:00:00,3107.0,3107.0,3107.0,3107.0,0,,
170,2017-07-17 00:00:00,3160.1,3160.1,3160.1,3160.1,0,,
171,2017-07-21 00:00:00,3145.69,3145.69,3145.69,3145.69,0,,
172,2017-07-28 00:00:00,3126.49,3126.49,3126.49,3126.49,0,,
173,2017-07-31 00:00:00,3115.94,3115.94,3115.94,3115.94,0,,
174,2017-08-04 00:00:00,3127.15,3127.15,3127.15,3127.15,0,,
175,2017-08-11 00:00:00,3078.8,3078.8,3078.8,3078.8,0,,
176,2017-08-18 00:00:00,3114.27,3114.27,3114.27,3114.27,0,,
177,2017-08-25 00:00:00,3117.51,3117.51,3117.51,3117.51,0,,
178,2017-08-31 00:00:00,3117.51,3117.51,3117.51,3117.51,0,,
179,2017-09-01 00:00:00,3126.15,3126.15,3126.15,3126.15,0,,
180,2017-09-08 00:00:00,3145.92,3145.92,3145.92,3145.92,0,,
181,2017-09-15 00:00:00,3204.82,3204.82,3204.82,3204.82,0,,
182,2017-09-22 00:00:00,3243.33,3243.33,3243.33,3243.33,0,,
183,2017-09-29 00:00:00,3268.09,3268.09,3268.09,3268.09,0,,
184,2017-10-06 00:00:00,3330.53,3330.53,3330.53,3330.53,0,,
185,2017-10-13 00:00:00,3336.4,3336.4,3336.4,3336.4,0,,
186,2017-10-20 00:00:00,3315.03,3315.03,3315.03,3315.03,0,,
187,2017-10-27 00:00:00,3281.59,3281.59,3281.59,3281.59,0,,
188,2017-11-03 00:00:00,3273.74,3273.74,3273.74,3273.74,0,,
189,2017-11-10 00:00:00,3168.13,3168.13,3168.13,3168.13,0,,
190,2017-11-17 00:00:00,3096.86,3096.86,3096.86,3096.86,0,,
191,2017-11-24 00:00:00,3114.77,3114.77,3114.77,3114.77,0,,
192,2017-12-01 00:00:00,3093.37,3093.37,3093.37,3093.37,0,,
193,2017-12-08 00:00:00,3091.33,3091.33,3091.33,3091.33,0,,
194,2017-12-15 00:00:00,3153.58,3153.58,3153.58,3153.58,0,,
195,2017-12-22 00:00:00,3155.23,3155.23,3155.23,3155.23,0,,
196,2017-12-29 00:00:00,3176.13,3176.13,3176.13,3176.13,0,,
197,2018-01-05 00:00:00,3280.22,3280.22,3280.22,3280.22,0,,
198,2018-01-12 00:00:00,3342.44,3342.44,3342.44,3342.44,0,,
199,2018-01-19 00:00:00,3378.97,3378.97,3378.97,3378.97,0,,
200,2018-01-26 00:00:00,3381.26,3381.26,3381.26,3381.26,0,,
201,2018-02-02 00:00:00,3352.53,3352.53,3352.53,3352.53,0,,
202,2018-02-09 00:00:00,3242.21,3242.21,3242.21,3242.21,0,,
203,2018-02-16 00:00:00,3389.42,3389.42,3389.42,3389.42,0,,
204,2018-02-23 00:00:00,3361.6,3361.6,3361.6,3361.6,0,,
205,2018-03-02 00:00:00,3309.51,3309.51,3309.51,3309.51,0,,
206,2018-03-09 00:00:00,3362.09,3362.09,3362.09,3362.09,0,,
207,2018-03-16 00:00:00,3354.47,3354.47,3354.47,3354.47,0,,
208,2018-03-23 00:00:00,3277.21,3277.21,3277.21,3277.21,0,,
209,2018-04-03 00:00:00,3280.83,3280.83,3280.83,3280.83,0,,
210,2018-04-06 00:00:00,3291.08,3291.08,3291.08,3291.08,0,,
211,2018-04-13 00:00:00,3308.18,3308.18,3308.18,3308.18,0,,
212,2018-04-20 00:00:00,3398.24,3398.24,3398.24,3398.24,0,,
213,2018-04-27 00:00:00,3384.35,3384.35,3384.35,3384.35,0,,
214,2018-05-04 00:00:00,3422.71,3422.71,3422.71,3422.71,0,,
215,2018-05-11 00:00:00,3462.46,3462.46,3462.46,3462.46,0,,
216,2018-05-18 00:00:00,3433.9,3433.9,3433.9,3433.9,0,,
217,2018-05-25 00:00:00,3412.79,3412.79,3412.79,3412.79,0,,
218,2018-06-01 00:00:00,3419.11,3419.11,3419.11,3419.11,0,,
219,2018-06-08 00:00:00,3429.08,3429.08,3429.08,3429.08,0,,
220,2018-06-15 00:00:00,3467.65,3467.65,3467.65,3467.65,0,,
221,2018-06-22 00:00:00,3439.25,3439.25,3439.25,3439.25,0,,
222,2018-06-29 00:00:00,3367.92,3367.92,3367.92,3367.92,0,,
223,2018-07-06 00:00:00,3290.69,3290.69,3290.69,3290.69,0,,
224,2018-07-13 00:00:00,3308.17,3308.17,3308.17,3308.17,0,,
225,2018-07-20 00:00:00,3320.68,3320.68,3320.68,3320.68,0,,
226,2018-07-27 00:00:00,3342.27,3342.27,3342.27,3342.27,0,,
227,2018-08-03 00:00:00,3313.4,3313.4,3313.4,3313.4,0,,
228,2018-08-10 00:00:00,3311.68,3311.68,3311.68,3311.68,0,,
229,2018-08-17 00:00:00,3260.25,3260.25,3260.25,3260.25,0,,
230,2018-08-24 00:00:00,3328.09,3328.09,3328.09,3328.09,0,,
231,2018-08-31 00:00:00,3335.55,3335.55,3335.55,3335.55,0,,
232,2018-09-07 00:00:00,3249.42,3249.42,3249.42,3249.42,0,,
233,2018-09-14 00:00:00,3268.18,3268.18,3268.18,3268.18,0,,
234,2018-09-21 00:00:00,3223.91,3223.91,3223.91,3223.91,0,,
235,2018-09-28 00:00:00,3141.49,3141.49,3141.49,3141.49,0,,
236,2018-10-05 00:00:00,3034.61,3034.61,3034.61,3034.61,0,,
237,2018-10-12 00:00:00,2861.03,2861.03,2861.03,2861.03,0,,
238,2018-10-19 00:00:00,2844.76,2844.76,2844.76,2844.76,0,,
239,2018-10-26 00:00:00,2658.04,2658.04,2658.04,2658.04,0,,
240,2018-11-02 00:00:00,2781.61,2781.61,2781.61,2781.61,0,,
241,2018-11-09 00:00:00,2758.71,2758.71,2758.71,2758.71,0,,
242,2018-11-16 00:00:00,2614.35,2614.35,2614.35,2614.35,0,,
243,2018-11-23 00:00:00,2523.09,2523.09,2523.09,2523.09,0,,
244,2018-11-30 00:00:00,2613.88,2613.88,2613.88,2613.88,0,,
245,2018-12-07 00:00:00,2462.56,2462.56,2462.56,2462.56,0,,
246,2018-12-14 00:00:00,2440.64,2440.64,2440.64,2440.64,0,,
247,2018-12-21 00:00:00,2368.58,2368.58,2368.58,2368.58,0,,
248,2018-12-28 00:00:00,2381.15,2381.15,2381.15,2381.15,0,,
249,2018-12-31 00:00:00,2426.47,2426.47,2426.47,2426.47,0,,
250,2019-01-04 00:00:00,2443.38,2443.38,2443.38,2443.38,0,,
251,2019-01-11 00:00:00,2642.65,2642.65,2642.65,2642.65,0,,
252,2019-01-18 00:00:00,2711.53,2711.53,2711.53,2711.53,0,,
253,2019-01-25 00:00:00,2722.88,2722.88,2722.88,2722.88,0,,
254,2019-02-01 00:00:00,2730.9,2730.9,2730.9,2730.9,0,,
255,2019-02-08 00:00:00,2662.34,2662.34,2662.34,2662.34,0,,
256,2019-02-15 00:00:00,2700.03,2700.03,2700.03,2700.03,0,,
257,2019-02-22 00:00:00,2723.18,2723.18,2723.18,2723.18,0,,
258,2019-03-01 00:00:00,2752.75,2752.75,2752.75,2752.75,0,,
259,2019-03-08 00:00:00,2702.68,2702.68,2702.68,2702.68,0,,
260,2019-03-15 00:00:00,2757.73,2757.73,2757.73,2757.73,0,,
261,2019-03-22 00:00:00,2744.2,2744.2,2744.2,2744.2,0,,
262,2019-03-29 00:00:00,2742.41,2742.41,2742.41,2742.41,0,,
263,2019-04-05 00:00:00,2855.5,2855.5,2855.5,2855.5,0,,
264,2019-04-12 00:00:00,2903.85,2903.85,2903.85,2903.85,0,,
265,2019-04-23 00:00:00,2938.35,2938.35,2938.35,2938.35,0,,
266,2019-04-26 00:00:00,2931.3,2931.3,2931.3,2931.3,0,,
267,2019-05-03 00:00:00,2916.76,2916.76,2916.76,2916.76,0,,
268,2019-05-10 00:00:00,2833.63,2833.63,2833.63,2833.63,0,,
269,2019-05-17 00:00:00,2854.83,2854.83,2854.83,2854.83,0,,
270,2019-05-24 00:00:00,2774.11,2774.11,2774.11,2774.11,0,,
271,2019-05-31 00:00:00,2753.42,2753.42,2753.42,2753.42,0,,
272,2019-06-07 00:00:00,2836.31,2836.31,2836.31,2836.31,0,,
273,2019-06-14 00:00:00,2867.3,2867.3,2867.3,2867.3,0,,
274,2019-06-21 00:00:00,2883.41,2883.41,2883.41,2883.41,0,,
275,2019-06-28 00:00:00,2908.5,2908.5,2908.5,2908.5,0,,
276,2019-07-05 00:00:00,2957.91,2957.91,2957.91,2957.91,0,,
277,2019-07-12 00:00:00,2929.78,2929.78,2929.78,2929.78,0,,
278,2019-07-19 00:00:00,2891.45,2891.45,2891.45,2891.45,0,,
279,2019-07-26 00:00:00,2919.11,2919.11,2919.11,2919.11,0,,
280,2019-08-02 00:00:00,2842.97,2842.97,2842.97,2842.97,0,,
281,2019-08-09 00:00:00,2791.11,2791.11,2791.11,2791.11,0,,
282,2019-08-16 00:00:00,2740.31,2740.31,2740.31,2740.31,0,,
283,2019-08-23 00:00:00,2774.28,2774.28,2774.28,2774.28,0,,
284,2019-08-30 00:00:00,2795.67,2795.67,2795.67,2795.67,0,,
285,2019-09-06 00:00:00,2820.22,2820.22,2820.22,2820.22,0,,
286,2019-09-13 00:00:00,2836.24,2836.24,2836.24,2836.24,0,,
287,2019-09-20 00:00:00,2852.99,2852.99,2852.99,2852.99,0,,
288,2019-09-27 00:00:00,2772.02,2772.02,2772.02,2772.02,0,,
289,2019-10-04 00:00:00,2715.61,2715.61,2715.61,2715.61,0,,
290,2019-10-11 00:00:00,2705.55,2705.55,2705.55,2705.55,0,,
291,2019-10-18 00:00:00,2722.19,2722.19,2722.19,2722.19,0,,
292,2019-10-25 00:00:00,2723.7,2723.7,2723.7,2723.7,0,,
293,2019-11-04 00:00:00,2749.29,2749.29,2749.29,2749.29,0,,
294,2019-11-08 00:00:00,2763.71,2763.71,2763.71,2763.71,0,,
295,2019-11-15 00:00:00,2794.66,2794.66,2794.66,2794.66,0,,
296,2019-11-22 00:00:00,2811.57,2811.57,2811.57,2811.57,0,,
297,2019-11-29 00:00:00,2874.15,2874.15,2874.15,2874.15,0,,
298,2019-12-06 00:00:00,2849.48,2849.48,2849.48,2849.48,0,,
299,2019-12-13 00:00:00,2879.71,2879.71,2879.71,2879.71,0,,
300,2019-12-20 00:00:00,2960.85,2960.85,2960.85,2960.85,0,,
301,2019-12-27 00:00:00,3018.99,3018.99,3018.99,3018.99,0,,
302,2019-12-31 00:00:00,3044.55,3044.55,3044.55,3044.55,0,,
303,2020-01-03 00:00:00,3044.5,3044.5,3044.5,3044.5,0,,
304,2020-01-10 00:00:00,3037.37,3037.37,3037.37,3037.37,0,,
305,2020-01-17 00:00:00,3034.71,3034.71,3034.71,3034.71,0,,
306,2020-01-24 00:00:00,3047.97,3047.97,3047.97,3047.97,0,,
307,2020-01-31 00:00:00,2980.73,2980.73,2980.73,2980.73,0,,
308,2020-02-07 00:00:00,3023.66,3023.66,3023.66,3023.66,0,,
309,2020-02-14 00:00:00,3084.6,3084.6,3084.6,3084.6,0,,
310,2020-02-21 00:00:00,3073.29,3073.29,3073.29,3073.29,0,,
311,2020-02-28 00:00:00,2713.86,2713.86,2713.86,2713.86,0,,
312,2020-03-06 00:00:00,2662.33,2662.33,2662.33,2662.33,0,,
313,2020-03-13 00:00:00,2196.22,2196.22,2196.22,2196.22,0,,
314,2020-03-20 00:00:00,2090.71,2090.71,2090.71,2090.71,0,,
315,2020-03-27 00:00:00,2168.97,2168.97,2168.97,2168.97,0,,
316,2020-04-03 00:00:00,2181.7,2181.7,2181.7,2181.7,0,,
317,2020-04-14 00:00:00,2361.16,2361.16,2361.16,2361.16,0,,
318,2020-04-17 00:00:00,2348.51,2348.51,2348.51,2348.51,0,,
319,2020-04-24 00:00:00,2396.44,2396.44,2396.44,2396.44,0,,
320,2020-05-04 00:00:00,2392.26,2392.26,2392.26,2392.26,0,,
321,2020-05-11 00:00:00,2495.23,2495.23,2495.23,2495.23,0,,
322,2020-05-15 00:00:00,2487.64,2487.64,2487.64,2487.64,0,,
323,2020-05-22 00:00:00,2540.99,2540.99,2540.99,2540.99,0,,
324,2020-05-29 00:00:00,2639.45,2639.45,2639.45,2639.45,0,,
325,2020-06-05 00:00:00,2706.62,2706.62,2706.62,2706.62,0,,
326,2020-06-12 00:00:00,2639.56,2639.56,2639.56,2639.56,0,,
327,2020-06-19 00:00:00,2725.22,2725.22,2725.22,2725.22,0,,
328,2020-06-26 00:00:00,2750.79,2750.79,2750.79,2750.79,0,,
329,2020-07-03 00:00:00,2829.54,2829.54,2829.54,2829.54,0,,
330,2020-07-10 00:00:00,2891.77,2891.77,2891.77,2891.77,0,,
331,2020-07-17 00:00:00,2960.83,2960.83,2960.83,2960.83,0,,
332,2020-07-24 00:00:00,3002.23,3002.23,3002.23,3002.23,0,,
333,2020-07-31 00:00:00,2998.24,2998.24,2998.24,2998.24,0,,
334,2020-08-07 00:00:00,3058.59,3058.59,3058.59,3058.59,0,,
335,2020-08-14 00:00:00,3091.12,3091.12,3091.12,3091.12,0,,
336,2020-08-21 00:00:00,3086.74,3086.74,3086.74,3086.74,0,,
337,2020-08-28 00:00:00,3121.23,3121.23,3121.23,3121.23,0,,
338,2020-09-04 00:00:00,3112.75,3112.75,3112.75,3112.75,0,,
339,2020-09-11 00:00:00,3174.93,3174.93,3174.93,3174.93,0,,
340,2020-09-18 00:00:00,3176.13,3176.13,3176.13,3176.13,0,,
341,2020-09-25 00:00:00,3074.13,3074.13,3074.13,3074.13,0,,
342,2020-10-02 00:00:00,3170.69,3170.69,3170.69,3170.69,0,,
343,2020-10-09 00:00:00,3226.78,3226.78,3226.78,3226.78,0,,
344,2020-10-16 00:00:00,3212.27,3212.27,3212.27,3212.27,0,,
345,2020-10-23 00:00:00,3246.92,3246.92,3246.92,3246.92,0,,
346,2020-10-30 00:00:00,3085.46,3085.46,3085.46,3085.46,0,,
347,2020-11-06 00:00:00,3208.92,3208.92,3208.92,3208.92,0,,
348,2020-11-13 00:00:00,3276.43,3276.43,3276.43,3276.43,0,,
349,2020-11-20 00:00:00,3362.11,3362.11,3362.11,3362.11,0,,
350,2020-11-27 00:00:00,3466.59,3466.59,3466.59,3466.59,0,,
351,2020-11-30 00:00:00,3468.4,3468.4,3468.4,3468.4,0,,
352,2020-12-01 00:00:00,3501.16,3501.16,3501.16,3501.16,0,,
353,2020-12-02 00:00:00,3499.65,3499.65,3499.65,3499.65,0,,
354,2020-12-03 00:00:00,3511.05,3511.05,3511.05,3511.05,0,,
355,2020-12-04 00:00:00,3555.51,3555.51,3555.51,3555.51,0,,
356,2020-12-07 00:00:00,3565.61,3565.61,3565.61,3565.61,0,,
