,date,open,close,high,low,volumme,Unnamed: 0
0,2019-06-03 00:00:00,12.49,12.49,12.49,12.49,0,
1,2019-06-04 00:00:00,12.49,12.49,12.49,12.49,0,
2,2019-06-05 00:00:00,12.58,12.58,12.58,12.58,0,
3,2019-06-06 00:00:00,12.57,12.57,12.57,12.57,0,
4,2019-06-07 00:00:00,12.66,12.66,12.66,12.66,0,
5,2019-06-11 00:00:00,12.66,12.66,12.66,12.66,0,
6,2019-06-12 00:00:00,12.67,12.67,12.67,12.67,0,
7,2019-06-13 00:00:00,12.67,12.67,12.67,12.67,0,
8,2019-06-14 00:00:00,12.67,12.67,12.67,12.67,0,
9,2019-06-17 00:00:00,12.69,12.69,12.69,12.69,0,
10,2019-06-18 00:00:00,12.82,12.82,12.82,12.82,0,
11,2019-06-19 00:00:00,12.83,12.83,12.83,12.83,0,
12,2019-06-20 00:00:00,12.88,12.88,12.88,12.88,0,
13,2019-06-21 00:00:00,12.86,12.86,12.86,12.86,0,
14,2019-06-24 00:00:00,12.85,12.85,12.85,12.85,0,
15,2019-06-25 00:00:00,12.89,12.89,12.89,12.89,0,
16,2019-06-26 00:00:00,12.88,12.88,12.88,12.88,0,
17,2019-06-27 00:00:00,12.87,12.87,12.87,12.87,0,
18,2019-06-28 00:00:00,12.93,12.93,12.93,12.93,0,
19,2019-07-02 00:00:00,13.02,13.02,13.02,13.02,0,
20,2019-07-03 00:00:00,13.06,13.06,13.06,13.06,0,
21,2019-07-05 00:00:00,12.99,12.99,12.99,12.99,0,
22,2019-07-08 00:00:00,12.99,12.99,12.99,12.99,0,
23,2019-07-09 00:00:00,12.99,12.99,12.99,12.99,0,
24,2019-07-10 00:00:00,12.98,12.98,12.98,12.98,0,
25,2019-07-11 00:00:00,12.97,12.97,12.97,12.97,0,
26,2019-07-12 00:00:00,12.98,12.98,12.98,12.98,0,
27,2019-07-15 00:00:00,13.0,13.0,13.0,13.0,0,
28,2019-07-16 00:00:00,13.03,13.03,13.03,13.03,0,
29,2019-07-17 00:00:00,13.02,13.02,13.02,13.02,0,
30,2019-07-18 00:00:00,12.97,12.97,12.97,12.97,0,
31,2019-07-19 00:00:00,12.98,12.98,12.98,12.98,0,
32,2019-07-22 00:00:00,13.01,13.01,13.01,13.01,0,
33,2019-07-23 00:00:00,13.01,13.01,13.01,13.01,0,
34,2019-07-24 00:00:00,13.0,13.0,13.0,13.0,0,
35,2019-07-25 00:00:00,12.92,12.92,12.92,12.92,0,
