,date,open,close,high,low,volumme,Unnamed: 0
0,2023-06-29 00:00:00,996.9,996.9,996.9,996.9,0,
1,2023-06-30 00:00:00,1006.02,1006.02,1006.02,1006.02,0,
2,2023-07-03 00:00:00,1000.27,1000.27,1000.27,1000.27,0,
3,2023-07-04 00:00:00,998.15,998.15,998.15,998.15,0,
4,2023-07-05 00:00:00,994.06,994.06,994.06,994.06,0,
5,2023-07-06 00:00:00,975.68,975.68,975.68,975.68,0,
6,2023-07-07 00:00:00,976.49,976.49,976.49,976.49,0,
7,2023-07-10 00:00:00,977.25,977.25,977.25,977.25,0,
8,2023-07-11 00:00:00,983.83,983.83,983.83,983.83,0,
9,2023-07-12 00:00:00,996.18,996.18,996.18,996.18,0,
10,2023-07-13 00:00:00,997.85,997.85,997.85,997.85,0,
11,2023-07-17 00:00:00,991.67,991.67,991.67,991.67,0,
12,2023-07-18 00:00:00,995.12,995.12,995.12,995.12,0,
13,2023-07-19 00:00:00,997.24,997.24,997.24,997.24,0,
14,2023-07-20 00:00:00,996.84,996.84,996.84,996.84,0,
15,2023-07-21 00:00:00,1001.92,1001.92,1001.92,1001.92,0,
16,2023-07-24 00:00:00,1001.58,1001.58,1001.58,1001.58,0,
17,2023-07-25 00:00:00,1002.66,1002.66,1002.66,1002.66,0,
18,2023-07-26 00:00:00,996.46,996.46,996.46,996.46,0,
19,2023-07-27 00:00:00,1006.03,1006.03,1006.03,1006.03,0,
20,2023-07-28 00:00:00,1006.87,1006.87,1006.87,1006.87,0,
21,2023-07-31 00:00:00,1003.52,1003.52,1003.52,1003.52,0,
22,2023-08-01 00:00:00,995.94,995.94,995.94,995.94,0,
23,2023-08-02 00:00:00,988.13,988.13,988.13,988.13,0,
24,2023-08-03 00:00:00,984.87,984.87,984.87,984.87,0,
25,2023-08-04 00:00:00,986.66,986.66,986.66,986.66,0,
26,2023-08-07 00:00:00,985.28,985.28,985.28,985.28,0,
27,2023-08-08 00:00:00,980.48,980.48,980.48,980.48,0,
28,2023-08-09 00:00:00,983.43,983.43,983.43,983.43,0,
29,2023-08-10 00:00:00,994.82,994.82,994.82,994.82,0,
30,2023-08-11 00:00:00,986.91,986.91,986.91,986.91,0,
31,2023-08-14 00:00:00,987.61,987.61,987.61,987.61,0,
32,2023-08-16 00:00:00,980.57,980.57,980.57,980.57,0,
33,2023-08-17 00:00:00,968.44,968.44,968.44,968.44,0,
34,2023-08-18 00:00:00,961.94,961.94,961.94,961.94,0,
35,2023-08-21 00:00:00,962.47,962.47,962.47,962.47,0,
36,2023-08-22 00:00:00,967.86,967.86,967.86,967.86,0,
37,2023-08-23 00:00:00,970.63,970.63,970.63,970.63,0,
38,2023-08-24 00:00:00,964.16,964.16,964.16,964.16,0,
39,2023-08-25 00:00:00,965.64,965.64,965.64,965.64,0,
40,2023-08-28 00:00:00,973.78,973.78,973.78,973.78,0,
41,2023-08-29 00:00:00,982.54,982.54,982.54,982.54,0,
