,date,open,close,high,low,volumme,Unnamed: 0
0,2014-07-21 00:00:00,106.66,106.66,106.66,106.66,0,
1,2014-07-22 00:00:00,107.97,107.97,107.97,107.97,0,
2,2014-07-23 00:00:00,108.15,108.15,108.15,108.15,0,
3,2014-07-24 00:00:00,108.66,108.66,108.66,108.66,0,
4,2014-07-25 00:00:00,107.86,107.86,107.86,107.86,0,
5,2014-07-28 00:00:00,107.77,107.77,107.77,107.77,0,
6,2014-07-29 00:00:00,107.95,107.95,107.95,107.95,0,
7,2014-07-30 00:00:00,107.25,107.25,107.25,107.25,0,
8,2014-07-31 00:00:00,106.03,106.03,106.03,106.03,0,
9,2014-08-01 00:00:00,104.93,104.93,104.93,104.93,0,
10,2014-08-04 00:00:00,104.67,104.67,104.67,104.67,0,
11,2014-08-05 00:00:00,105.19,105.19,105.19,105.19,0,
12,2014-08-06 00:00:00,104.54,104.54,104.54,104.54,0,
13,2014-08-07 00:00:00,103.73,103.73,103.73,103.73,0,
14,2014-08-08 00:00:00,103.16,103.16,103.16,103.16,0,
15,2014-08-11 00:00:00,104.23,104.23,104.23,104.23,0,
16,2014-08-12 00:00:00,103.92,103.92,103.92,103.92,0,
17,2014-08-13 00:00:00,104.33,104.33,104.33,104.33,0,
18,2014-08-15 00:00:00,104.08,104.08,104.08,104.08,0,
19,2014-08-18 00:00:00,105.23,105.23,105.23,105.23,0,
20,2014-08-19 00:00:00,105.88,105.88,105.88,105.88,0,
21,2014-08-20 00:00:00,105.73,105.73,105.73,105.73,0,
22,2014-08-21 00:00:00,106.41,106.41,106.41,106.41,0,
23,2014-08-22 00:00:00,106.13,106.13,106.13,106.13,0,
24,2014-08-25 00:00:00,107.51,107.51,107.51,107.51,0,
25,2014-08-26 00:00:00,108.35,108.35,108.35,108.35,0,
26,2014-08-27 00:00:00,108.27,108.27,108.27,108.27,0,
27,2014-08-28 00:00:00,107.79,107.79,107.79,107.79,0,
28,2014-08-29 00:00:00,108.09,108.09,108.09,108.09,0,
29,2014-09-01 00:00:00,108.51,108.51,108.51,108.51,0,
30,2014-09-02 00:00:00,108.66,108.66,108.66,108.66,0,
31,2014-09-03 00:00:00,109.34,109.34,109.34,109.34,0,
32,2014-09-04 00:00:00,110.55,110.55,110.55,110.55,0,
