,date,open,close,high,low,volumme,Unnamed: 0
0,2015-05-29 00:00:00,1034.28,1034.28,1034.28,1034.28,0,
1,2015-06-05 00:00:00,1014.31,1014.31,1014.31,1014.31,0,
2,2015-06-12 00:00:00,1013.9,1013.9,1013.9,1013.9,0,
3,2015-06-19 00:00:00,1002.53,1002.53,1002.53,1002.53,0,
4,2015-06-26 00:00:00,1043.6,1043.6,1043.6,1043.6,0,
5,2015-06-29 00:00:00,1043.6,1043.6,1043.6,1043.6,0,
6,2015-07-03 00:00:00,1003.85,1003.85,1003.85,1003.85,0,
7,2015-07-10 00:00:00,1028.0,1028.0,1028.0,1028.0,0,
8,2015-07-17 00:00:00,1065.2,1065.2,1065.2,1065.2,0,
9,2015-07-24 00:00:00,1055.59,1055.59,1055.59,1055.59,0,
10,2015-07-31 00:00:00,1050.83,1050.83,1050.83,1050.83,0,
11,2015-08-07 00:00:00,1059.88,1059.88,1059.88,1059.88,0,
12,2015-08-14 00:00:00,1030.21,1030.21,1030.21,1030.21,0,
13,2015-08-21 00:00:00,967.45,967.45,967.45,967.45,0,
14,2015-08-28 00:00:00,978.35,978.35,978.35,978.35,0,
15,2015-09-04 00:00:00,948.61,948.61,948.61,948.61,0,
16,2015-09-11 00:00:00,957.22,957.22,957.22,957.22,0,
17,2015-09-18 00:00:00,953.21,953.21,953.21,953.21,0,
18,2015-09-25 00:00:00,948.05,948.05,948.05,948.05,0,
19,2015-10-02 00:00:00,937.94,937.94,937.94,937.94,0,
20,2015-10-09 00:00:00,974.01,974.01,974.01,974.01,0,
21,2015-10-16 00:00:00,972.09,972.09,972.09,972.09,0,
22,2015-10-23 00:00:00,1015.55,1015.55,1015.55,1015.55,0,
23,2015-10-30 00:00:00,1020.01,1020.01,1020.01,1020.01,0,
24,2015-11-06 00:00:00,1030.91,1030.91,1030.91,1030.91,0,
25,2015-11-13 00:00:00,1010.06,1010.06,1010.06,1010.06,0,
26,2015-11-20 00:00:00,1032.65,1032.65,1032.65,1032.65,0,
27,2015-11-27 00:00:00,1038.92,1038.92,1038.92,1038.92,0,
28,2015-12-04 00:00:00,1006.25,1006.25,1006.25,1006.25,0,
29,2015-12-11 00:00:00,971.21,971.21,971.21,971.21,0,
30,2015-12-18 00:00:00,991.17,991.17,991.17,991.17,0,
31,2015-12-24 00:00:00,999.39,999.39,999.39,999.39,0,
32,2015-12-31 00:00:00,1000.94,1000.94,1000.94,1000.94,0,
33,2016-01-08 00:00:00,937.8,937.8,937.8,937.8,0,
34,2016-01-15 00:00:00,914.14,914.14,914.14,914.14,0,
35,2016-01-22 00:00:00,933.28,933.28,933.28,933.28,0,
36,2016-01-29 00:00:00,942.55,942.55,942.55,942.55,0,
37,2016-02-05 00:00:00,897.15,897.15,897.15,897.15,0,
38,2016-02-12 00:00:00,855.44,855.44,855.44,855.44,0,
39,2016-02-19 00:00:00,898.35,898.35,898.35,898.35,0,
40,2016-02-26 00:00:00,912.91,912.91,912.91,912.91,0,
41,2016-03-04 00:00:00,938.89,938.89,938.89,938.89,0,
42,2016-03-11 00:00:00,945.26,945.26,945.26,945.26,0,
43,2016-03-18 00:00:00,943.23,943.23,943.23,943.23,0,
44,2016-03-24 00:00:00,925.81,925.81,925.81,925.81,0,
45,2016-04-01 00:00:00,920.78,920.78,920.78,920.78,0,
46,2016-04-08 00:00:00,907.63,907.63,907.63,907.63,0,
47,2016-04-15 00:00:00,940.73,940.73,940.73,940.73,0,
48,2016-04-22 00:00:00,959.79,959.79,959.79,959.79,0,
49,2016-04-29 00:00:00,939.97,939.97,939.97,939.97,0,
50,2016-05-06 00:00:00,920.96,920.96,920.96,920.96,0,
51,2016-05-13 00:00:00,920.54,920.54,920.54,920.54,0,
52,2016-05-20 00:00:00,926.39,926.39,926.39,926.39,0,
53,2016-05-27 00:00:00,960.79,960.79,960.79,960.79,0,
54,2016-06-03 00:00:00,941.91,941.91,941.91,941.91,0,
55,2016-06-10 00:00:00,918.51,918.51,918.51,918.51,0,
56,2016-06-17 00:00:00,895.94,895.94,895.94,895.94,0,
57,2016-06-24 00:00:00,874.01,874.01,874.01,874.01,0,
58,2016-07-01 00:00:00,889.32,889.32,889.32,889.32,0,
59,2016-07-08 00:00:00,874.21,874.21,874.21,874.21,0,
60,2016-07-15 00:00:00,905.41,905.41,905.41,905.41,0,
61,2016-07-22 00:00:00,912.51,912.51,912.51,912.51,0,
62,2016-07-29 00:00:00,925.28,925.28,925.28,925.28,0,
63,2016-08-05 00:00:00,924.32,924.32,924.32,924.32,0,
64,2016-08-12 00:00:00,948.26,948.26,948.26,948.26,0,
65,2016-08-19 00:00:00,930.61,930.61,930.61,930.61,0,
66,2016-08-26 00:00:00,943.54,943.54,943.54,943.54,0,
67,2016-09-02 00:00:00,969.19,969.19,969.19,969.19,0,
68,2016-09-09 00:00:00,959.49,959.49,959.49,959.49,0,
69,2016-09-16 00:00:00,931.45,931.45,931.45,931.45,0,
70,2016-09-23 00:00:00,957.22,957.22,957.22,957.22,0,
71,2016-09-30 00:00:00,945.42,945.42,945.42,945.42,0,
72,2016-10-07 00:00:00,939.75,939.75,939.75,939.75,0,
73,2016-10-14 00:00:00,948.31,948.31,948.31,948.31,0,
74,2016-10-21 00:00:00,963.06,963.06,963.06,963.06,0,
75,2016-10-28 00:00:00,971.85,971.85,971.85,971.85,0,
76,2016-11-04 00:00:00,934.97,934.97,934.97,934.97,0,
77,2016-11-10 00:00:00,960.47,960.47,960.47,960.47,0,
78,2016-11-18 00:00:00,955.53,955.53,955.53,955.53,0,
79,2016-11-25 00:00:00,963.12,963.12,963.12,963.12,0,
80,2016-12-02 00:00:00,951.58,951.58,951.58,951.58,0,
81,2016-12-09 00:00:00,1011.46,1011.46,1011.46,1011.46,0,
82,2016-12-16 00:00:00,1024.21,1024.21,1024.21,1024.21,0,
83,2016-12-23 00:00:00,1027.82,1027.82,1027.82,1027.82,0,
84,2016-12-30 00:00:00,1029.73,1029.73,1029.73,1029.73,0,
85,2017-01-06 00:00:00,1041.62,1041.62,1041.62,1041.62,0,
86,2017-01-13 00:00:00,1040.01,1040.01,1040.01,1040.01,0,
87,2017-01-20 00:00:00,1033.6,1033.6,1033.6,1033.6,0,
88,2017-01-27 00:00:00,1036.7,1036.7,1036.7,1036.7,0,
89,2017-02-03 00:00:00,1029.68,1029.68,1029.68,1029.68,0,
90,2017-02-10 00:00:00,1024.97,1024.97,1024.97,1024.97,0,
91,2017-02-17 00:00:00,1038.31,1038.31,1038.31,1038.31,0,
92,2017-02-24 00:00:00,1031.59,1031.59,1031.59,1031.59,0,
93,2017-03-03 00:00:00,1062.77,1062.77,1062.77,1062.77,0,
94,2017-03-10 00:00:00,1069.12,1069.12,1069.12,1069.12,0,
95,2017-03-17 00:00:00,1077.74,1077.74,1077.74,1077.74,0,
96,2017-03-24 00:00:00,1079.23,1079.23,1079.23,1079.23,0,
97,2017-03-31 00:00:00,1098.39,1098.39,1098.39,1098.39,0,
98,2017-04-07 00:00:00,1097.54,1097.54,1097.54,1097.54,0,
99,2017-04-13 00:00:00,1086.09,1086.09,1086.09,1086.09,0,
100,2017-04-21 00:00:00,1088.93,1088.93,1088.93,1088.93,0,
101,2017-04-28 00:00:00,1131.71,1131.71,1131.71,1131.71,0,
102,2017-05-05 00:00:00,1166.89,1166.89,1166.89,1166.89,0,
103,2017-05-12 00:00:00,1158.52,1158.52,1158.52,1158.52,0,
104,2017-05-19 00:00:00,1152.52,1152.52,1152.52,1152.52,0,
105,2017-05-26 00:00:00,1160.06,1160.06,1160.06,1160.06,0,
106,2017-06-02 00:00:00,1171.46,1171.46,1171.46,1171.46,0,
107,2017-06-09 00:00:00,1170.78,1170.78,1170.78,1170.78,0,
108,2017-06-16 00:00:00,1165.34,1165.34,1165.34,1165.34,0,
109,2017-06-23 00:00:00,1161.6,1161.6,1161.6,1161.6,0,
110,2017-06-30 00:00:00,1133.74,1133.74,1133.74,1133.74,0,
111,2017-07-07 00:00:00,1140.16,1140.16,1140.16,1140.16,0,
112,2017-07-13 00:00:00,1160.52,1160.52,1160.52,1160.52,0,
113,2017-07-21 00:00:00,1140.81,1140.81,1140.81,1140.81,0,
114,2017-07-28 00:00:00,1136.82,1136.82,1136.82,1136.82,0,
115,2017-08-04 00:00:00,1152.94,1152.94,1152.94,1152.94,0,
116,2017-08-11 00:00:00,1125.77,1125.77,1125.77,1125.77,0,
117,2017-08-18 00:00:00,1139.16,1139.16,1139.16,1139.16,0,
118,2017-08-25 00:00:00,1133.37,1133.37,1133.37,1133.37,0,
119,2017-09-01 00:00:00,1129.35,1129.35,1129.35,1129.35,0,
120,2017-09-08 00:00:00,1131.84,1131.84,1131.84,1131.84,0,
121,2017-09-15 00:00:00,1146.92,1146.92,1146.92,1146.92,0,
122,2017-09-22 00:00:00,1153.83,1153.83,1153.83,1153.83,0,
123,2017-09-29 00:00:00,1171.04,1171.04,1171.04,1171.04,0,
124,2017-10-06 00:00:00,1173.15,1173.15,1173.15,1173.15,0,
125,2017-10-13 00:00:00,1176.49,1176.49,1176.49,1176.49,0,
126,2017-10-20 00:00:00,1173.92,1173.92,1173.92,1173.92,0,
127,2017-10-27 00:00:00,1190.5,1190.5,1190.5,1190.5,0,
128,2017-11-03 00:00:00,1195.02,1195.02,1195.02,1195.02,0,
129,2017-11-10 00:00:00,1175.29,1175.29,1175.29,1175.29,0,
130,2017-11-17 00:00:00,1165.49,1165.49,1165.49,1165.49,0,
131,2017-11-24 00:00:00,1172.59,1172.59,1172.59,1172.59,0,
132,2017-12-01 00:00:00,1170.83,1170.83,1170.83,1170.83,0,
133,2017-12-08 00:00:00,1189.92,1189.92,1189.92,1189.92,0,
134,2017-12-15 00:00:00,1173.79,1173.79,1173.79,1173.79,0,
135,2017-12-22 00:00:00,1178.63,1178.63,1178.63,1178.63,0,
136,2017-12-29 00:00:00,1169.82,1169.82,1169.82,1169.82,0,
137,2018-01-05 00:00:00,1199.84,1199.84,1199.84,1199.84,0,
138,2018-01-12 00:00:00,1199.41,1199.41,1199.41,1199.41,0,
139,2018-01-19 00:00:00,1209.63,1209.63,1209.63,1209.63,0,
140,2018-01-26 00:00:00,1201.69,1201.69,1201.69,1201.69,0,
141,2018-02-02 00:00:00,1166.5,1166.5,1166.5,1166.5,0,
142,2018-02-09 00:00:00,1115.55,1115.55,1115.55,1115.55,0,
143,2018-02-16 00:00:00,1143.44,1143.44,1143.44,1143.44,0,
144,2018-02-23 00:00:00,1144.84,1144.84,1144.84,1144.84,0,
145,2018-03-02 00:00:00,1109.68,1109.68,1109.68,1109.68,0,
146,2018-03-09 00:00:00,1136.7,1136.7,1136.7,1136.7,0,
147,2018-03-16 00:00:00,1134.59,1134.59,1134.59,1134.59,0,
148,2018-03-23 00:00:00,1098.04,1098.04,1098.04,1098.04,0,
149,2018-03-29 00:00:00,1108.34,1108.34,1108.34,1108.34,0,
150,2018-04-06 00:00:00,1118.22,1118.22,1118.22,1118.22,0,
151,2018-04-13 00:00:00,1131.56,1131.56,1131.56,1131.56,0,
152,2018-04-20 00:00:00,1150.4,1150.4,1150.4,1150.4,0,
153,2018-04-27 00:00:00,1163.0,1163.0,1163.0,1163.0,0,
154,2018-05-04 00:00:00,1169.74,1169.74,1169.74,1169.74,0,
155,2018-05-11 00:00:00,1175.51,1175.51,1175.51,1175.51,0,
156,2018-05-18 00:00:00,1174.63,1174.63,1174.63,1174.63,0,
157,2018-05-25 00:00:00,1166.31,1166.31,1166.31,1166.31,0,
158,2018-06-01 00:00:00,1150.93,1150.93,1150.93,1150.93,0,
159,2018-06-08 00:00:00,1144.62,1144.62,1144.62,1144.62,0,
160,2018-06-15 00:00:00,1163.13,1163.13,1163.13,1163.13,0,
161,2018-06-22 00:00:00,1142.5,1142.5,1142.5,1142.5,0,
162,2018-06-29 00:00:00,1123.79,1123.79,1123.79,1123.79,0,
163,2018-07-06 00:00:00,1135.97,1135.97,1135.97,1135.97,0,
164,2018-07-13 00:00:00,1140.06,1140.06,1140.06,1140.06,0,
165,2018-07-20 00:00:00,1142.36,1142.36,1142.36,1142.36,0,
166,2018-07-27 00:00:00,1156.34,1156.34,1156.34,1156.34,0,
167,2018-08-03 00:00:00,1143.87,1143.87,1143.87,1143.87,0,
168,2018-08-10 00:00:00,1131.37,1131.37,1131.37,1131.37,0,
