,date,open,close,high,low,volumme,Unnamed: 0
0,2019-07-25 00:00:00,952.19,952.19,952.19,952.19,0,
1,2019-08-01 00:00:00,934.43,934.43,934.43,934.43,0,
2,2019-08-14 00:00:00,892.21,892.21,892.21,892.21,0,
3,2019-08-22 00:00:00,905.01,905.01,905.01,905.01,0,
4,2019-08-29 00:00:00,890.24,890.24,890.24,890.24,0,
5,2019-09-05 00:00:00,921.23,921.23,921.23,921.23,0,
6,2019-09-12 00:00:00,940.32,940.32,940.32,940.32,0,
7,2019-09-19 00:00:00,945.52,945.52,945.52,945.52,0,
8,2019-09-26 00:00:00,937.9,937.9,937.9,937.9,0,
9,2019-10-03 00:00:00,906.98,906.98,906.98,906.98,0,
10,2019-10-10 00:00:00,932.11,932.11,932.11,932.11,0,
11,2019-10-17 00:00:00,961.67,961.67,961.67,961.67,0,
12,2019-10-24 00:00:00,961.61,961.61,961.61,961.61,0,
13,2019-10-31 00:00:00,974.21,974.21,974.21,974.21,0,
14,2019-11-07 00:00:00,990.0,990.0,990.0,990.0,0,
15,2019-11-14 00:00:00,997.52,997.52,997.52,997.52,0,
16,2019-11-21 00:00:00,994.04,994.04,994.04,994.04,0,
17,2019-11-28 00:00:00,1001.05,1001.05,1001.05,1001.05,0,
18,2019-12-05 00:00:00,984.34,984.34,984.34,984.34,0,
19,2019-12-12 00:00:00,990.38,990.38,990.38,990.38,0,
20,2019-12-19 00:00:00,1003.69,1003.69,1003.69,1003.69,0,
21,2019-12-24 00:00:00,1012.24,1012.24,1012.24,1012.24,0,
22,2020-01-02 00:00:00,1004.85,1004.85,1004.85,1004.85,0,
23,2020-01-09 00:00:00,1012.87,1012.87,1012.87,1012.87,0,
24,2020-01-16 00:00:00,1013.71,1013.71,1013.71,1013.71,0,
25,2020-01-23 00:00:00,1014.02,1014.02,1014.02,1014.02,0,
26,2020-01-30 00:00:00,1003.24,1003.24,1003.24,1003.24,0,
27,2020-02-06 00:00:00,1013.75,1013.75,1013.75,1013.75,0,
28,2020-02-13 00:00:00,1030.32,1030.32,1030.32,1030.32,0,
29,2020-02-20 00:00:00,1028.56,1028.56,1028.56,1028.56,0,
30,2020-02-27 00:00:00,943.14,943.14,943.14,943.14,0,
31,2020-03-05 00:00:00,884.26,884.26,884.26,884.26,0,
32,2020-03-12 00:00:00,719.35,719.35,719.35,719.35,0,
33,2020-03-19 00:00:00,579.05,579.05,579.05,579.05,0,
34,2020-03-26 00:00:00,720.56,720.56,720.56,720.56,0,
35,2020-04-02 00:00:00,668.89,668.89,668.89,668.89,0,
36,2020-04-09 00:00:00,727.98,727.98,727.98,727.98,0,
37,2020-04-16 00:00:00,707.17,707.17,707.17,707.17,0,
38,2020-04-23 00:00:00,720.67,720.67,720.67,720.67,0,
39,2020-04-30 00:00:00,803.52,803.52,803.52,803.52,0,
40,2020-05-07 00:00:00,743.58,743.58,743.58,743.58,0,
41,2020-05-14 00:00:00,733.06,733.06,733.06,733.06,0,
42,2020-05-20 00:00:00,773.58,773.58,773.58,773.58,0,
43,2020-05-28 00:00:00,833.19,833.19,833.19,833.19,0,
44,2020-06-04 00:00:00,910.8,910.8,910.8,910.8,0,
45,2020-06-11 00:00:00,918.36,918.36,918.36,918.36,0,
46,2020-06-18 00:00:00,910.52,910.52,910.52,910.52,0,
47,2020-06-25 00:00:00,885.66,885.66,885.66,885.66,0,
48,2020-07-02 00:00:00,898.97,898.97,898.97,898.97,0,
49,2020-07-09 00:00:00,917.23,917.23,917.23,917.23,0,
50,2020-07-16 00:00:00,942.99,942.99,942.99,942.99,0,
51,2020-07-23 00:00:00,937.65,937.65,937.65,937.65,0,
52,2020-07-30 00:00:00,920.1,920.1,920.1,920.1,0,
53,2020-08-06 00:00:00,907.56,907.56,907.56,907.56,0,
54,2020-08-13 00:00:00,937.37,937.37,937.37,937.37,0,
55,2020-08-20 00:00:00,919.95,919.95,919.95,919.95,0,
56,2020-08-27 00:00:00,934.16,934.16,934.16,934.16,0,
57,2020-09-03 00:00:00,927.83,927.83,927.83,927.83,0,
58,2020-09-10 00:00:00,919.27,919.27,919.27,919.27,0,
59,2020-09-17 00:00:00,925.92,925.92,925.92,925.92,0,
60,2020-09-24 00:00:00,867.4,867.4,867.4,867.4,0,
61,2020-10-01 00:00:00,873.34,873.34,873.34,873.34,0,
62,2020-10-08 00:00:00,887.6,887.6,887.6,887.6,0,
63,2020-10-15 00:00:00,896.47,896.47,896.47,896.47,0,
64,2020-10-22 00:00:00,861.63,861.63,861.63,861.63,0,
65,2020-10-29 00:00:00,790.04,790.04,790.04,790.04,0,
66,2020-11-05 00:00:00,863.29,863.29,863.29,863.29,0,
67,2020-11-12 00:00:00,981.5,981.5,981.5,981.5,0,
68,2020-11-19 00:00:00,983.43,983.43,983.43,983.43,0,
69,2020-11-26 00:00:00,995.19,995.19,995.19,995.19,0,
70,2020-12-03 00:00:00,998.17,998.17,998.17,998.17,0,
71,2020-12-10 00:00:00,1004.52,1004.52,1004.52,1004.52,0,
72,2020-12-17 00:00:00,1014.61,1014.61,1014.61,1014.61,0,
73,2020-12-24 00:00:00,1012.07,1012.07,1012.07,1012.07,0,
74,2020-12-31 00:00:00,1021.19,1021.19,1021.19,1021.19,0,
75,2021-01-07 00:00:00,1034.98,1034.98,1034.98,1034.98,0,
76,2021-01-14 00:00:00,1039.92,1039.92,1039.92,1039.92,0,
77,2021-01-21 00:00:00,1046.28,1046.28,1046.28,1046.28,0,
78,2021-01-28 00:00:00,1014.46,1014.46,1014.46,1014.46,0,
79,2021-02-04 00:00:00,1038.95,1038.95,1038.95,1038.95,0,
80,2021-02-11 00:00:00,1052.76,1052.76,1052.76,1052.76,0,
81,2021-02-18 00:00:00,1067.16,1067.16,1067.16,1067.16,0,
82,2021-02-25 00:00:00,1069.83,1069.83,1069.83,1069.83,0,
83,2021-03-04 00:00:00,1070.85,1070.85,1070.85,1070.85,0,
84,2021-03-11 00:00:00,1096.69,1096.69,1096.69,1096.69,0,
85,2021-03-18 00:00:00,1104.32,1104.32,1104.32,1104.32,0,
86,2021-03-25 00:00:00,1101.63,1101.63,1101.63,1101.63,0,
87,2021-04-01 00:00:00,1121.06,1121.06,1121.06,1121.06,0,
88,2021-04-08 00:00:00,1129.49,1129.49,1129.49,1129.49,0,
89,2021-04-15 00:00:00,1136.42,1136.42,1136.42,1136.42,0,
90,2021-04-22 00:00:00,1135.29,1135.29,1135.29,1135.29,0,
91,2021-04-29 00:00:00,1137.8,1137.8,1137.8,1137.8,0,
92,2021-05-06 00:00:00,1137.14,1137.14,1137.14,1137.14,0,
93,2021-05-12 00:00:00,1131.9,1131.9,1131.9,1131.9,0,
94,2021-05-20 00:00:00,1130.94,1130.94,1130.94,1130.94,0,
95,2021-05-27 00:00:00,1149.35,1149.35,1149.35,1149.35,0,
96,2021-06-03 00:00:00,1154.88,1154.88,1154.88,1154.88,0,
97,2021-06-10 00:00:00,1157.75,1157.75,1157.75,1157.75,0,
98,2021-06-17 00:00:00,1160.36,1160.36,1160.36,1160.36,0,
99,2021-06-24 00:00:00,1160.01,1160.01,1160.01,1160.01,0,
100,2021-07-01 00:00:00,1160.94,1160.94,1160.94,1160.94,0,
101,2021-07-08 00:00:00,1170.26,1170.26,1170.26,1170.26,0,
102,2021-07-15 00:00:00,1170.326,1170.326,1170.326,1170.326,0,
103,2021-07-22 00:00:00,1170.24,1170.24,1170.24,1170.24,0,
104,2021-07-29 00:00:00,1170.166,1170.166,1170.166,1170.166,0,
105,2021-08-05 00:00:00,1169.982,1169.982,1169.982,1169.982,0,
106,2021-08-12 00:00:00,1169.923,1169.923,1169.923,1169.923,0,
107,2021-08-19 00:00:00,1169.846,1169.846,1169.846,1169.846,0,
108,2021-08-26 00:00:00,1169.761,1169.761,1169.761,1169.761,0,
109,2021-09-02 00:00:00,1169.679,1169.679,1169.679,1169.679,0,
110,2021-09-09 00:00:00,1169.598,1169.598,1169.598,1169.598,0,
111,2021-09-16 00:00:00,1169.519,1169.519,1169.519,1169.519,0,
112,2021-09-23 00:00:00,1169.445,1169.445,1169.445,1169.445,0,
113,2021-09-30 00:00:00,1169.346,1169.346,1169.346,1169.346,0,
114,2021-10-07 00:00:00,1169.259,1169.259,1169.259,1169.259,0,
115,2021-10-14 00:00:00,1169.181,1169.181,1169.181,1169.181,0,
0,2019-07-25,952.19,952.19,952.19,952.19,0,0.0
1,2019-08-01,934.43,934.43,934.43,934.43,0,1.0
2,2019-08-14,892.21,892.21,892.21,892.21,0,2.0
3,2019-08-22,905.01,905.01,905.01,905.01,0,3.0
4,2019-08-29,890.24,890.24,890.24,890.24,0,4.0
