,date,open,close,high,low,volumme,Unnamed: 0.1,Unnamed: 0
0,2019-05-15 00:00:00,18.716,18.716,18.716,18.716,0,,
1,2019-05-17 00:00:00,18.408,18.408,18.408,18.408,0,,
2,2019-05-20 00:00:00,18.222,18.338,18.338,18.222,0,,
3,2019-05-21 00:00:00,18.568,18.779,18.779,18.568,0,,
4,2019-05-22 00:00:00,18.962,18.976,18.976,18.962,0,,
5,2019-05-23 00:00:00,18.784,18.9,18.9,18.784,100,,
6,2019-05-24 00:00:00,18.841,18.695,18.841,18.695,0,,
7,2019-05-27 00:00:00,18.761,18.761,18.761,18.761,0,,
8,2019-05-28 00:00:00,18.81,18.81,18.81,18.81,0,,
9,2019-05-29 00:00:00,18.829,19.195,19.195,18.825,208,,
10,2019-05-30 00:00:00,19.47,19.633,19.633,19.47,0,,
11,2019-05-31 00:00:00,19.127,19.595,19.595,19.127,0,,
12,2019-06-03 00:00:00,19.48,19.463,19.48,19.41,10,,
13,2019-06-04 00:00:00,19.364,19.659,19.659,19.364,0,,
14,2019-06-05 00:00:00,19.656,19.469,19.656,19.469,45,,
15,2019-06-06 00:00:00,19.387,19.404,19.404,19.387,0,,
16,2019-06-07 00:00:00,19.535,19.633,19.633,19.535,0,,
17,2019-06-10 00:00:00,19.771,19.672,19.8,19.617,1025,,
18,2019-06-11 00:00:00,19.722,19.871,19.871,19.722,0,,
19,2019-06-12 00:00:00,19.951,20.12,20.12,19.951,500,,
20,2019-06-13 00:00:00,19.89,20.106,20.106,19.89,73,,
21,2019-06-14 00:00:00,20.005,20.054,20.054,20.005,0,,
22,2019-06-17 00:00:00,19.895,19.878,19.895,19.878,113,,
23,2019-06-18 00:00:00,19.794,20.257,20.298,19.794,172,,
24,2019-06-19 00:00:00,20.301,20.15,20.301,20.15,0,,
25,2019-06-20 00:00:00,20.566,20.561,20.566,20.561,0,,
26,2019-06-21 00:00:00,20.661,20.603,20.661,20.603,506,,
27,2019-06-24 00:00:00,20.652,20.529,20.652,20.529,75,,
28,2019-06-25 00:00:00,20.454,20.437,20.454,20.437,0,,
29,2019-06-26 00:00:00,20.234,20.343,20.4,20.234,167,,
30,2019-06-27 00:00:00,20.482,20.149,20.482,20.149,0,,
31,2019-06-28 00:00:00,20.403,20.382,20.5,20.382,10,,
32,2019-07-01 00:00:00,20.65,20.65,20.65,20.65,0,,
33,2019-07-02 00:00:00,20.615,20.417,20.615,20.417,0,,
34,2019-07-03 00:00:00,20.43,20.517,20.517,20.4,24,,
35,2019-07-04 00:00:00,20.781,21.145,21.145,20.781,0,,
36,2019-07-05 00:00:00,21.019,21.092,21.092,21.019,0,,
37,2019-07-08 00:00:00,21.048,21.318,21.318,21.048,145,,
38,2019-07-09 00:00:00,21.207,21.22,21.22,21.149,4487,,
39,2019-07-10 00:00:00,21.2,21.411,21.411,21.2,10,,
40,2019-07-11 00:00:00,21.533,21.321,21.694,21.321,120,,
41,2019-07-12 00:00:00,21.394,21.251,21.394,21.251,3714,,
42,2019-07-15 00:00:00,21.363,21.303,21.363,21.303,125,,
43,2019-07-16 00:00:00,21.208,21.274,21.274,21.208,180,,
44,2019-07-17 00:00:00,21.193,21.251,21.318,21.193,577,,
45,2019-07-18 00:00:00,21.042,21.238,21.298,21.042,207,,
46,2019-07-19 00:00:00,21.379,21.158,21.379,21.158,3026,,
47,2019-07-22 00:00:00,21.025,21.199,21.199,21.025,0,,
48,2019-07-23 00:00:00,21.065,21.065,21.065,21.065,0,,
49,2019-07-24 00:00:00,21.038,21.06,21.208,21.038,1285,,
50,2019-07-25 00:00:00,21.081,20.799,21.081,20.799,2642,,
51,2019-07-26 00:00:00,20.887,20.887,20.887,20.887,0,,
52,2019-07-29 00:00:00,20.845,20.846,20.846,20.845,0,,
53,2019-07-30 00:00:00,20.964,20.862,20.964,20.826,113,,
54,2019-07-31 00:00:00,20.784,20.775,20.886,20.775,719,,
55,2019-08-01 00:00:00,20.71,20.816,20.816,20.7,508,,
56,2019-08-02 00:00:00,20.396,20.065,20.396,20.065,0,,
57,2019-08-05 00:00:00,19.866,19.404,19.866,19.404,125,,
58,2019-08-06 00:00:00,19.304,19.343,19.343,19.304,362,,
59,2019-08-07 00:00:00,19.514,19.392,19.514,19.392,0,,
60,2019-08-08 00:00:00,19.862,20.013,20.013,19.862,0,,
61,2019-08-09 00:00:00,20.122,19.912,20.122,19.912,0,,
62,2019-08-12 00:00:00,20.033,19.202,20.033,19.202,100,,
63,2019-08-13 00:00:00,19.135,19.613,19.613,19.135,0,,
64,2019-08-14 00:00:00,19.521,19.077,19.521,19.077,0,,
65,2019-08-15 00:00:00,18.937,18.937,18.937,18.937,0,,
66,2019-08-16 00:00:00,19.05,19.152,19.152,19.05,0,,
67,2019-08-19 00:00:00,19.275,19.129,19.275,19.086,682,,
68,2019-08-20 00:00:00,18.845,18.922,18.922,18.845,0,,
69,2019-08-21 00:00:00,19.028,19.115,19.115,19.028,0,,
70,2019-08-22 00:00:00,19.24,19.094,19.24,19.094,0,,
71,2019-08-23 00:00:00,19.044,18.522,19.044,18.522,0,,
72,2019-08-26 00:00:00,18.348,18.215,18.348,18.215,27,,
73,2019-08-27 00:00:00,17.915,18.256,18.256,17.915,19,,
74,2019-08-28 00:00:00,18.36,18.399,18.4,18.194,44,,
75,2019-08-29 00:00:00,18.244,18.713,18.713,18.244,0,,
76,2019-08-30 00:00:00,18.906,19.175,19.175,18.906,0,,
77,2019-09-02 00:00:00,19.209,19.098,19.209,19.098,1007,,
78,2019-09-03 00:00:00,18.946,18.956,18.956,18.946,0,,
79,2019-09-04 00:00:00,19.119,19.189,19.189,19.119,0,,
80,2019-09-05 00:00:00,19.476,19.576,19.601,19.476,50,,
81,2019-09-06 00:00:00,19.56,19.745,19.745,19.56,7,,
82,2019-09-09 00:00:00,19.899,19.809,19.899,19.8,341,,
83,2019-09-10 00:00:00,19.66,19.58,19.66,19.5,30,,
84,2019-09-11 00:00:00,19.749,19.953,19.953,19.749,0,,
85,2019-09-12 00:00:00,19.948,19.951,20.25,19.948,90,,
86,2019-09-13 00:00:00,19.98,20.0,20.0,19.98,0,,
87,2019-09-16 00:00:00,19.749,20.032,20.032,19.749,0,,
88,2019-09-17 00:00:00,19.973,19.922,19.973,19.922,0,,
89,2019-09-18 00:00:00,20.128,19.962,20.128,19.962,0,,
